fips,NAME,all_18up,prop_18to24,prop_25to34,prop_35to44,prop_45to54,prop_55to64,prop_65to74,prop_75up,prop_male,prop_female,prop_lt_hs,prop_hs,prop_lt_coll,prop_2yrcoll,prop_4yrcoll,prop_gt_coll,prop_hisp,prop_white,prop_black,prop_asian,prop_aiannhpi,prop_multother,prop_notraking
31093,"Howard County, Nebraska",4863,0.08451573103022826,0.12996092946740695,0.15484268969771744,0.16841455891425047,0.18486530947974503,0.14970183014600041,0.12769895126465144,0.4972239358420728,0.5027760641579272,0.07238330248817602,0.3763109191856878,0.25354719309068474,0.10137775035986017,0.148673658235657,0.0477071766399342,0.02576112412177986,0.9550351288056206,0.001873536299765808,0.002029664324746292,3.12256049960968e-4,0.014988290398126464,0.015300546448087432
31073,"Gosper County, Nebraska",1627,0.06822372464658881,0.10448678549477566,0.1253841425937308,0.15488629379225569,0.23540258143822987,0.17332513829133375,0.13829133374308544,0.4695759065765212,0.5304240934234788,0.04671173939766441,0.3534111862323294,0.2212661339889367,0.12231100184388445,0.18377381684081132,0.0725261216963737,0.0228287841191067,0.9578163771712159,0.004466501240694789,0.005459057071960298,4.962779156327543e-4,0.008933002481389578,0.009429280397022333
47157,"Shelby County, Tennessee",700758,0.12974807280116674,0.19414405543711238,0.16862311953627357,0.172106490400395,0.16618147777121345,0.1029627917198234,0.06623399233401545,0.46553731816119115,0.5344626818388089,0.12096472676730055,0.2831248448109048,0.2534427006184731,0.0587820617103194,0.17537866139237795,0.10830700470062418,0.06247245212138676,0.3609094935459256,0.5330697274827776,0.025422489741250047,0.0013212309432713806,0.016804606165388657,0.018125837108660038
47077,"Henderson County, Tennessee",21430,0.09780681287914139,0.14601026598226785,0.1693420438637424,0.1810079328044797,0.17774148390107325,0.1368642090527298,0.09122725151656556,0.4757816145590294,0.5242183854409705,0.1883341110592627,0.3931871208586094,0.2086327578161456,0.08040130657956136,0.09514699020065329,0.034297713485767614,0.02243440180911016,0.8757672565418716,0.07803582325280879,0.0019742273592016943,0.0010050612010481352,0.020783229835959652,0.02178829103700779
47089,"Jefferson County, Tennessee",42377,0.11541638152771551,0.13740944380206244,0.1453618708261557,0.17813908488094957,0.18033367156712368,0.1475564575123298,0.09578308988366331,0.4841305425112679,0.5158694574887321,0.14760365292493569,0.3881350732708781,0.24057861575854828,0.0718550156924747,0.09365929631639805,0.058168346036765226,0.035833004676319793,0.9235449884500535,0.018047965143576164,0.005502657426709486,0.0012019456495201608,0.015869438653820872,0.017071384303341035
47153,"Sequatchie County, Tennessee",11587,0.09320790541123673,0.14455855700353845,0.15793561750237334,0.17295244670751705,0.18356779149046346,0.1520669716061103,0.09571071027876069,0.4908086648830586,0.5091913351169414,0.17174419608181582,0.3938897039785967,0.21403296798135843,0.0852679727280573,0.08569949080866489,0.04936566842150686,0.03509843856076035,0.9372029871011541,0.0019008825526137135,0,6.109979633401223e-4,0.025186693822131703,0.025797691785471828
47017,"Carroll County, Tennessee",22038,0.12006534168254833,0.14615663853344224,0.13689990017242945,0.1724294400580815,0.17238406388964517,0.1484254469552591,0.10363916870859424,0.4751792358653235,0.5248207641346765,0.17333696342680824,0.4139667846447046,0.21063617388147746,0.04288047917233869,0.09828478083310645,0.06089481804156457,0.025519309015632808,0.8474552073666929,0.101827396673567,0.0033906774216575057,0.004033121564708401,0.017774287957741452,0.021807409522449854
47037,"Davidson County, Tennessee",538527,0.1273548030089485,0.2505909638699638,0.1738742904255497,0.15373416746049873,0.14609481047375525,0.0886659350413257,0.05968502971995833,0.4757848724390792,0.5242151275609208,0.11309739344545398,0.23209978329777337,0.2205014790344774,0.05921337277425273,0.24318000768763684,0.1319079637604057,0.10180156341143567,0.5623398248873932,0.2715634260552004,0.03510439068034859,0.002606660360780507,0.026584134604841693,0.0291907949656222
47135,"Perry County, Tennessee",6162,0.09591041869522882,0.14297306069457968,0.14816617981174943,0.16212268743914313,0.1890619928594612,0.1572541382667965,0.10451152223304122,0.49756572541382665,0.5024342745861733,0.25121713729308665,0.3664394677052905,0.2035053554040896,0.06864654333008763,0.06377799415774099,0.046413502109704644,0.024266936299292215,0.9221435793731041,0.0346309403437816,0.00442366026289181,0.0011375126390293225,0.01339737108190091,0.014534883720930232
47121,"Meigs County, Tennessee",9393,0.08559565633982753,0.1283934845097413,0.15192164377728096,0.183434472479506,0.18854466091770467,0.17257532204833387,0.08953475992760566,0.4977110614287235,0.5022889385712764,0.15979985095283722,0.46087511977004153,0.20387522623230064,0.07601405301820505,0.05599914830192697,0.0434366017246886,0.020147132586523994,0.9429025246614279,0.019729142283899014,9.19578665774954e-4,0.0022571476341748872,0.014044474168199298,0.016301621802374183
