fips,month,successes,trials,comm_mask_prop_most
26095,2021-03-01,20,33,0.6060606060606061
26095,2021-04-01,18,29,0.6206896551724138
26095,2021-05-01,5,14,0.35714285714285715
26097,2020-11-01,10,19,0.5263157894736842
26097,2020-12-01,54,64,0.84375
26097,2021-01-01,25,61,0.4098360655737705
26097,2021-02-01,34,55,0.6181818181818182
26097,2021-03-01,55,62,0.8870967741935484
26097,2021-04-01,40,61,0.6557377049180327
26097,2021-05-01,29,37,0.7837837837837838
26099,2020-11-01,439,518,0.8474903474903475
26099,2020-12-01,2230,2504,0.8905750798722045
26099,2021-01-01,2304,2644,0.8714069591527988
26099,2021-02-01,1874,2156,0.8692022263450835
26099,2021-03-01,2080,2441,0.8521097910692339
26099,2021-04-01,2175,2531,0.8593441327538522
26099,2021-05-01,1108,1476,0.7506775067750677
26101,2020-11-01,25,29,0.8620689655172413
26101,2020-12-01,138,152,0.9078947368421053
26101,2021-01-01,114,155,0.7354838709677419
26101,2021-02-01,110,137,0.8029197080291971
26101,2021-03-01,110,139,0.7913669064748201
26101,2021-04-01,85,124,0.6854838709677419
26101,2021-05-01,73,96,0.7604166666666666
26103,2020-11-01,76,82,0.926829268292683
26103,2020-12-01,394,445,0.8853932584269663
26103,2021-01-01,358,405,0.8839506172839506
26103,2021-02-01,275,321,0.8566978193146417
26103,2021-03-01,352,401,0.8778054862842892
26103,2021-04-01,294,337,0.8724035608308606
26103,2021-05-01,144,220,0.6545454545454545
26105,2020-11-01,23,37,0.6216216216216216
26105,2020-12-01,127,163,0.7791411042944786
26105,2021-01-01,145,181,0.8011049723756906
26105,2021-02-01,94,141,0.6666666666666666
26105,2021-03-01,130,158,0.8227848101265823
26105,2021-04-01,122,165,0.7393939393939394
26105,2021-05-01,43,84,0.5119047619047619
26107,2020-11-01,27,42,0.6428571428571429
26107,2020-12-01,130,185,0.7027027027027027
26107,2021-01-01,129,187,0.6898395721925134
26107,2021-02-01,108,144,0.75
26107,2021-03-01,76,156,0.48717948717948717
26107,2021-04-01,104,187,0.5561497326203209
26107,2021-05-01,49,107,0.45794392523364486
26109,2020-11-01,15,28,0.5357142857142857
26109,2020-12-01,72,113,0.6371681415929203
26109,2021-01-01,88,115,0.7652173913043478
26109,2021-02-01,72,101,0.7128712871287128
26109,2021-03-01,54,85,0.6352941176470588
26109,2021-04-01,46,85,0.5411764705882353
26109,2021-05-01,25,66,0.3787878787878788
26111,2020-11-01,81,101,0.801980198019802
26111,2020-12-01,413,487,0.8480492813141683
26111,2021-01-01,377,458,0.8231441048034934
26111,2021-02-01,325,369,0.8807588075880759
26111,2021-03-01,324,420,0.7714285714285715
26111,2021-04-01,364,459,0.7930283224400871
26111,2021-05-01,168,279,0.6021505376344086
26113,2020-11-01,12,12,1
26113,2020-12-01,34,55,0.6181818181818182
26113,2021-01-01,43,57,0.7543859649122807
26113,2021-02-01,39,59,0.6610169491525424
26113,2021-03-01,40,68,0.5882352941176471
26113,2021-04-01,37,59,0.6271186440677966
26113,2021-05-01,23,31,0.7419354838709677
26115,2020-11-01,136,154,0.8831168831168831
26115,2020-12-01,667,801,0.83270911360799
26115,2021-01-01,668,754,0.8859416445623343
26115,2021-02-01,533,620,0.8596774193548387
26115,2021-03-01,534,678,0.7876106194690266
26115,2021-04-01,559,677,0.8257016248153619
26115,2021-05-01,281,398,0.7060301507537688
26117,2020-11-01,50,76,0.6578947368421053
26117,2020-12-01,192,321,0.5981308411214953
26117,2021-01-01,206,326,0.6319018404907976
26117,2021-02-01,162,269,0.6022304832713755
26117,2021-03-01,138,267,0.5168539325842697
26117,2021-04-01,123,283,0.43462897526501765
26117,2021-05-01,66,172,0.38372093023255816
26119,2020-11-01,4,5,0.8
26119,2020-12-01,47,60,0.7833333333333333
26119,2021-01-01,28,49,0.5714285714285714
26119,2021-02-01,20,36,0.5555555555555556
26119,2021-03-01,31,57,0.543859649122807
26119,2021-04-01,29,42,0.6904761904761905
26119,2021-05-01,10,32,0.3125
26121,2020-11-01,167,208,0.8028846153846154
26121,2020-12-01,782,958,0.8162839248434238
26121,2021-01-01,813,980,0.8295918367346938
26121,2021-02-01,649,785,0.8267515923566879
26121,2021-03-01,731,918,0.7962962962962963
26121,2021-04-01,660,886,0.744920993227991
26121,2021-05-01,328,527,0.6223908918406073
26123,2020-11-01,23,39,0.5897435897435898
26123,2020-12-01,109,166,0.6566265060240963
26123,2021-01-01,96,179,0.5363128491620112
26123,2021-02-01,70,139,0.5035971223021583
26123,2021-03-01,82,167,0.49101796407185627
26123,2021-04-01,66,145,0.45517241379310347
26123,2021-05-01,18,69,0.2608695652173913
26125,2020-11-01,1059,1194,0.8869346733668342
26125,2020-12-01,5388,5974,0.9019082691663877
26125,2021-01-01,5506,5988,0.9195056780227121
26125,2021-02-01,4444,4883,0.9100962523039116
26125,2021-03-01,4884,5494,0.8889697852202403
26125,2021-04-01,4911,5585,0.879319606087735
26125,2021-05-01,2588,3292,0.7861482381530984
26127,2020-11-01,28,34,0.8235294117647058
26127,2020-12-01,100,133,0.7518796992481203
26127,2021-01-01,81,118,0.6864406779661016
26127,2021-02-01,67,90,0.7444444444444445
26127,2021-03-01,76,122,0.6229508196721312
26127,2021-04-01,95,125,0.76
26127,2021-05-01,34,85,0.4
26129,2020-11-01,6,14,0.42857142857142855
26129,2020-12-01,73,97,0.7525773195876289
26129,2021-01-01,77,101,0.7623762376237624
26129,2021-02-01,38,72,0.5277777777777778
26129,2021-03-01,60,95,0.631578947368421
26129,2021-04-01,35,120,0.2916666666666667
26129,2021-05-01,27,57,0.47368421052631576
26131,2020-11-01,9,10,0.9
26131,2020-12-01,28,38,0.7368421052631579
26131,2021-01-01,28,47,0.5957446808510638
26131,2021-02-01,31,46,0.6739130434782609
26131,2021-03-01,27,33,0.8181818181818182
26131,2021-04-01,30,36,0.8333333333333334
26131,2021-05-01,3,19,0.15789473684210525
26133,2020-11-01,15,24,0.625
26133,2020-12-01,66,114,0.5789473684210527
26133,2021-01-01,55,97,0.5670103092783505
26133,2021-02-01,59,94,0.6276595744680851
26133,2021-03-01,44,103,0.42718446601941745
26133,2021-04-01,45,94,0.4787234042553192
26133,2021-05-01,29,64,0.453125
26135,2020-11-01,2,5,0.4
26135,2020-12-01,28,40,0.7
26135,2021-01-01,23,38,0.6052631578947368
26135,2021-02-01,11,35,0.3142857142857143
26135,2021-03-01,13,41,0.3170731707317073
26135,2021-04-01,16,38,0.42105263157894735
26135,2021-05-01,3,26,0.11538461538461539
26137,2020-11-01,30,35,0.8571428571428571
26137,2020-12-01,108,136,0.7941176470588235
26137,2021-01-01,100,135,0.7407407407407407
26137,2021-02-01,87,122,0.7131147540983607
26137,2021-03-01,82,129,0.6356589147286822
26137,2021-04-01,83,144,0.5763888888888888
26137,2021-05-01,42,74,0.5675675675675675
26139,2020-11-01,283,329,0.8601823708206687
26139,2020-12-01,1282,1482,0.865047233468286
26139,2021-01-01,1278,1446,0.8838174273858921
26139,2021-02-01,1011,1188,0.851010101010101
26139,2021-03-01,1071,1334,0.802848575712144
26139,2021-04-01,950,1256,0.7563694267515924
26139,2021-05-01,435,759,0.5731225296442688
26141,2020-11-01,12,14,0.8571428571428571
26141,2020-12-01,56,82,0.6829268292682927
26141,2021-01-01,66,87,0.7586206896551724
26141,2021-02-01,53,64,0.828125
26141,2021-03-01,37,79,0.46835443037974683
26141,2021-04-01,45,64,0.703125
26141,2021-05-01,20,37,0.5405405405405406
26143,2020-11-01,25,38,0.6578947368421053
26143,2020-12-01,126,157,0.802547770700637
26143,2021-01-01,143,163,0.8773006134969326
26143,2021-02-01,100,143,0.6993006993006993
26143,2021-03-01,112,137,0.8175182481751825
26143,2021-04-01,93,139,0.6690647482014388
26143,2021-05-01,55,96,0.5729166666666666
26145,2020-11-01,173,201,0.8606965174129353
26145,2020-12-01,830,946,0.8773784355179705
26145,2021-01-01,758,870,0.871264367816092
26145,2021-02-01,669,760,0.8802631578947369
26145,2021-03-01,749,858,0.872960372960373
26145,2021-04-01,606,759,0.7984189723320159
26145,2021-05-01,366,514,0.7120622568093385
26147,2020-11-01,81,109,0.7431192660550459
26147,2020-12-01,464,589,0.7877758913412564
26147,2021-01-01,418,556,0.7517985611510791
26147,2021-02-01,337,457,0.737417943107221
26147,2021-03-01,348,520,0.6692307692307692
26147,2021-04-01,408,555,0.7351351351351352
26147,2021-05-01,193,338,0.5710059171597633
26149,2020-11-01,47,55,0.8545454545454545
26149,2020-12-01,235,311,0.7556270096463023
26149,2021-01-01,192,260,0.7384615384615385
26149,2021-02-01,140,212,0.660377358490566
26149,2021-03-01,149,230,0.6478260869565218
26149,2021-04-01,146,230,0.6347826086956522
26149,2021-05-01,72,134,0.5373134328358209
26151,2020-11-01,25,40,0.625
26151,2020-12-01,100,172,0.5813953488372093
26151,2021-01-01,94,132,0.7121212121212122
26151,2021-02-01,78,124,0.6290322580645161
26151,2021-03-01,46,137,0.3357664233576642
26151,2021-04-01,41,130,0.3153846153846154
26151,2021-05-01,30,82,0.36585365853658536
26153,2020-11-01,8,18,0.4444444444444444
26153,2020-12-01,31,37,0.8378378378378378
26153,2021-01-01,40,53,0.7547169811320755
26153,2021-02-01,24,37,0.6486486486486487
26153,2021-03-01,38,49,0.7755102040816326
26153,2021-04-01,33,44,0.75
26153,2021-05-01,6,17,0.35294117647058826
26155,2020-11-01,59,74,0.7972972972972973
26155,2020-12-01,338,409,0.8264058679706602
26155,2021-01-01,263,361,0.7285318559556787
26155,2021-02-01,207,294,0.7040816326530612
26155,2021-03-01,263,364,0.7225274725274725
26155,2021-04-01,283,383,0.7389033942558747
26155,2021-05-01,113,207,0.5458937198067633
26157,2020-11-01,40,54,0.7407407407407407
26157,2020-12-01,179,228,0.7850877192982456
26157,2021-01-01,164,246,0.6666666666666666
26157,2021-02-01,136,207,0.6570048309178744
26157,2021-03-01,131,223,0.5874439461883408
26157,2021-04-01,152,243,0.6255144032921811
26157,2021-05-01,93,164,0.5670731707317073
26159,2020-11-01,74,80,0.925
26159,2020-12-01,345,400,0.8625
26159,2021-01-01,331,388,0.8530927835051546
26159,2021-02-01,288,343,0.8396501457725948
26159,2021-03-01,290,372,0.7795698924731183
26159,2021-04-01,298,364,0.8186813186813187
26159,2021-05-01,151,214,0.705607476635514
26161,2020-11-01,376,419,0.8973747016706444
26161,2020-12-01,1881,2052,0.9166666666666666
26161,2021-01-01,1907,2054,0.9284323271665044
26161,2021-02-01,1562,1670,0.9353293413173652
26161,2021-03-01,1758,1878,0.9361022364217252
26161,2021-04-01,1659,1860,0.8919354838709678
26161,2021-05-01,857,1077,0.7957288765088208
26163,2020-11-01,1119,1276,0.8769592476489029
26163,2020-12-01,5513,6248,0.8823623559539052
26163,2021-01-01,5668,6304,0.8991116751269036
26163,2021-02-01,4450,5025,0.8855721393034826
26163,2021-03-01,4896,5671,0.8633397989772527
26163,2021-04-01,4889,5743,0.851297231412154
26163,2021-05-01,2599,3410,0.7621700879765396
26165,2020-11-01,27,38,0.7105263157894737
26165,2020-12-01,156,201,0.7761194029850746
26165,2021-01-01,141,206,0.6844660194174758
26165,2021-02-01,121,165,0.7333333333333333
26165,2021-03-01,70,162,0.43209876543209874
26165,2021-04-01,79,162,0.4876543209876543
26165,2021-05-01,43,101,0.42574257425742573
27001,2020-11-01,8,9,0.8888888888888888
27001,2020-12-01,20,29,0.6896551724137931
27001,2021-01-01,27,35,0.7714285714285715
27001,2021-02-01,22,30,0.7333333333333333
27001,2021-03-01,27,34,0.7941176470588235
27001,2021-04-01,30,40,0.75
27001,2021-05-01,10,24,0.4166666666666667
27003,2020-11-01,136,144,0.9444444444444444
27003,2020-12-01,746,805,0.9267080745341615
27003,2021-01-01,693,803,0.863013698630137
27003,2021-02-01,558,639,0.8732394366197183
27003,2021-03-01,604,700,0.8628571428571429
27003,2021-04-01,521,615,0.8471544715447155
27003,2021-05-01,286,423,0.6761229314420804
27005,2020-11-01,18,28,0.6428571428571429
27005,2020-12-01,108,152,0.7105263157894737
27005,2021-01-01,86,118,0.7288135593220338
27005,2021-02-01,75,115,0.6521739130434783
27005,2021-03-01,90,125,0.72
27005,2021-04-01,77,111,0.6936936936936937
27005,2021-05-01,33,72,0.4583333333333333
27007,2020-11-01,30,49,0.6122448979591837
27007,2020-12-01,216,249,0.8674698795180723
27007,2021-01-01,179,218,0.8211009174311926
27007,2021-02-01,149,189,0.7883597883597884
27007,2021-03-01,177,207,0.855072463768116
27007,2021-04-01,128,184,0.6956521739130435
27007,2021-05-01,51,97,0.5257731958762887
27009,2020-11-01,27,32,0.84375
27009,2020-12-01,90,107,0.8411214953271028
27009,2021-01-01,79,94,0.8404255319148937
27009,2021-02-01,48,68,0.7058823529411765
27009,2021-03-01,55,82,0.6707317073170732
27009,2021-04-01,47,78,0.6025641025641025
27009,2021-05-01,23,50,0.46
27011,2020-11-01,3,7,0.42857142857142855
27011,2020-12-01,21,23,0.9130434782608695
27011,2021-01-01,11,27,0.4074074074074074
27011,2021-02-01,9,14,0.6428571428571429
27011,2021-03-01,6,16,0.375
27011,2021-04-01,3,16,0.1875
27011,2021-05-01,1,7,0.14285714285714285
27013,2020-11-01,33,41,0.8048780487804879
27013,2020-12-01,133,152,0.875
27013,2021-01-01,143,164,0.8719512195121951
27013,2021-02-01,124,145,0.8551724137931035
27013,2021-03-01,90,124,0.7258064516129032
27013,2021-04-01,109,125,0.872
27013,2021-05-01,55,88,0.625
27015,2020-11-01,10,13,0.7692307692307693
27015,2020-12-01,41,50,0.82
27015,2021-01-01,37,55,0.6727272727272727
27015,2021-02-01,43,55,0.7818181818181819
27015,2021-03-01,31,50,0.62
27015,2021-04-01,26,38,0.6842105263157895
27015,2021-05-01,12,31,0.3870967741935484
27017,2020-11-01,42,47,0.8936170212765957
27017,2020-12-01,169,185,0.9135135135135135
27017,2021-01-01,166,189,0.8783068783068783
27017,2021-02-01,128,143,0.8951048951048951
27017,2021-03-01,136,160,0.85
27017,2021-04-01,128,166,0.7710843373493976
27017,2021-05-01,56,93,0.6021505376344086
27019,2020-11-01,37,38,0.9736842105263158
27019,2020-12-01,216,232,0.9310344827586207
27019,2021-01-01,193,202,0.9554455445544554
27019,2021-02-01,147,162,0.9074074074074074
27019,2021-03-01,169,189,0.8941798941798942
27019,2021-04-01,132,173,0.7630057803468208
27019,2021-05-01,78,113,0.6902654867256637
27021,2020-11-01,14,14,1
27021,2020-12-01,73,108,0.6759259259259259
27021,2021-01-01,80,105,0.7619047619047619
27021,2021-02-01,62,76,0.8157894736842105
27021,2021-03-01,56,89,0.6292134831460674
27021,2021-04-01,23,55,0.41818181818181815
27021,2021-05-01,24,51,0.47058823529411764
27023,2020-11-01,0,3,0
27023,2020-12-01,18,23,0.782608695652174
27023,2021-01-01,11,29,0.3793103448275862
27023,2021-02-01,17,22,0.7727272727272727
27023,2021-03-01,11,19,0.5789473684210527
27023,2021-04-01,3,19,0.15789473684210525
27023,2021-05-01,5,12,0.4166666666666667
27025,2020-11-01,38,50,0.76
27025,2020-12-01,201,241,0.8340248962655602
27025,2021-01-01,156,212,0.7358490566037735
27025,2021-02-01,105,160,0.65625
27025,2021-03-01,143,196,0.7295918367346939
27025,2021-04-01,93,151,0.6158940397350994
27025,2021-05-01,40,100,0.4
27027,2020-11-01,40,56,0.7142857142857143
27027,2020-12-01,242,288,0.8402777777777778
27027,2021-01-01,237,286,0.8286713286713286
27027,2021-02-01,173,218,0.7935779816513762
27027,2021-03-01,182,239,0.7615062761506276
27027,2021-04-01,150,224,0.6696428571428571
27027,2021-05-01,65,133,0.48872180451127817
27029,2020-11-01,0,3,0
27029,2020-12-01,21,29,0.7241379310344828
27029,2021-01-01,22,28,0.7857142857142857
27029,2021-02-01,24,31,0.7741935483870968
27029,2021-03-01,12,35,0.34285714285714286
27029,2021-04-01,10,29,0.3448275862068966
27029,2021-05-01,6,19,0.3157894736842105
27031,2020-11-01,5,5,1
27031,2020-12-01,30,31,0.967741935483871
27031,2021-01-01,38,38,1
27031,2021-02-01,29,29,1
27031,2021-03-01,40,41,0.975609756097561
27031,2021-04-01,30,31,0.967741935483871
27031,2021-05-01,16,22,0.7272727272727273
27033,2020-11-01,5,9,0.5555555555555556
27033,2020-12-01,29,44,0.6590909090909091
27033,2021-01-01,33,46,0.717391304347826
27033,2021-02-01,22,34,0.6470588235294118
27033,2021-03-01,37,44,0.8409090909090909
27033,2021-04-01,20,41,0.4878048780487805
27033,2021-05-01,0,26,0
27035,2020-11-01,18,31,0.5806451612903226
27035,2020-12-01,143,182,0.7857142857142857
27035,2021-01-01,121,177,0.6836158192090396
27035,2021-02-01,83,126,0.6587301587301587
27035,2021-03-01,85,149,0.5704697986577181
27035,2021-04-01,82,149,0.5503355704697986
27035,2021-05-01,31,86,0.36046511627906974
27037,2020-11-01,283,305,0.9278688524590164
27037,2020-12-01,1399,1497,0.9345357381429525
27037,2021-01-01,1343,1468,0.9148501362397821
27037,2021-02-01,1119,1202,0.9309484193011647
27037,2021-03-01,1132,1285,0.8809338521400778
27037,2021-04-01,1056,1216,0.868421052631579
27037,2021-05-01,559,748,0.7473262032085561
27039,2020-11-01,19,21,0.9047619047619048
27039,2020-12-01,50,57,0.8771929824561403
27039,2021-01-01,62,76,0.8157894736842105
27039,2021-02-01,61,63,0.9682539682539683
27039,2021-03-01,56,74,0.7567567567567568
27039,2021-04-01,46,64,0.71875
27039,2021-05-01,24,48,0.5
27041,2020-11-01,9,16,0.5625
27041,2020-12-01,39,62,0.6290322580645161
27041,2021-01-01,61,95,0.6421052631578947
27041,2021-02-01,64,88,0.7272727272727273
27041,2021-03-01,42,75,0.56
27041,2021-04-01,39,59,0.6610169491525424
27041,2021-05-01,21,59,0.3559322033898305
27043,2020-11-01,9,10,0.9
27043,2020-12-01,35,48,0.7291666666666666
27043,2021-01-01,22,32,0.6875
27043,2021-02-01,38,45,0.8444444444444444
27043,2021-03-01,32,43,0.7441860465116279
27043,2021-04-01,21,34,0.6176470588235294
27043,2021-05-01,19,29,0.6551724137931034
27045,2020-11-01,15,22,0.6818181818181818
27045,2020-12-01,72,87,0.8275862068965517
27045,2021-01-01,82,92,0.8913043478260869
27045,2021-02-01,54,74,0.7297297297297297
27045,2021-03-01,56,76,0.7368421052631579
27045,2021-04-01,48,72,0.6666666666666666
27045,2021-05-01,20,45,0.4444444444444444
27047,2020-11-01,30,31,0.967741935483871
27047,2020-12-01,105,125,0.84
27047,2021-01-01,105,121,0.8677685950413223
27047,2021-02-01,57,92,0.6195652173913043
27047,2021-03-01,81,90,0.9
27047,2021-04-01,55,69,0.7971014492753623
27047,2021-05-01,30,56,0.5357142857142857
27049,2020-11-01,41,50,0.82
27049,2020-12-01,202,236,0.8559322033898306
27049,2021-01-01,202,235,0.8595744680851064
27049,2021-02-01,132,156,0.8461538461538461
27049,2021-03-01,140,194,0.7216494845360825
27049,2021-04-01,161,198,0.8131313131313131
27049,2021-05-01,59,106,0.5566037735849056
27051,2020-11-01,2,6,0.3333333333333333
27051,2020-12-01,13,28,0.4642857142857143
27051,2021-01-01,20,29,0.6896551724137931
27051,2021-02-01,20,29,0.6896551724137931
27051,2021-03-01,12,17,0.7058823529411765
27051,2021-04-01,17,19,0.8947368421052632
27051,2021-05-01,10,11,0.9090909090909091
27053,2020-11-01,579,651,0.8894009216589862
27053,2020-12-01,3023,3312,0.9127415458937198
27053,2021-01-01,2993,3249,0.9212065250846414
27053,2021-02-01,2471,2668,0.9261619190404797
27053,2021-03-01,2655,2912,0.9117445054945055
27053,2021-04-01,2375,2632,0.9023556231003039
27053,2021-05-01,1263,1759,0.7180216031836271
27055,2020-11-01,17,21,0.8095238095238095
27055,2020-12-01,88,108,0.8148148148148148
27055,2021-01-01,70,89,0.7865168539325843
27055,2021-02-01,55,72,0.7638888888888888
27055,2021-03-01,58,90,0.6444444444444445
27055,2021-04-01,42,74,0.5675675675675675
27055,2021-05-01,13,36,0.3611111111111111
27057,2020-11-01,12,17,0.7058823529411765
27057,2020-12-01,83,96,0.8645833333333334
27057,2021-01-01,59,80,0.7375
27057,2021-02-01,34,55,0.6181818181818182
27057,2021-03-01,40,87,0.45977011494252873
27057,2021-04-01,36,71,0.5070422535211268
27057,2021-05-01,20,59,0.3389830508474576
27059,2020-11-01,15,17,0.8823529411764706
27059,2020-12-01,71,89,0.797752808988764
27059,2021-01-01,64,84,0.7619047619047619
27059,2021-02-01,35,67,0.5223880597014925
27059,2021-03-01,59,82,0.7195121951219512
27059,2021-04-01,38,70,0.5428571428571428
27059,2021-05-01,5,27,0.18518518518518517
27061,2020-11-01,23,25,0.92
27061,2020-12-01,75,117,0.6410256410256411
27061,2021-01-01,60,97,0.6185567010309279
27061,2021-02-01,88,112,0.7857142857142857
27061,2021-03-01,67,98,0.6836734693877551
27061,2021-04-01,62,94,0.6595744680851063
27061,2021-05-01,27,80,0.3375
27063,2020-11-01,5,9,0.5555555555555556
27063,2020-12-01,35,46,0.7608695652173914
27063,2021-01-01,25,34,0.7352941176470589
27063,2021-02-01,17,37,0.4594594594594595
27063,2021-03-01,21,37,0.5675675675675675
27063,2021-04-01,12,28,0.42857142857142855
27063,2021-05-01,3,10,0.3
27065,2020-11-01,3,3,1
27065,2020-12-01,28,35,0.8
27065,2021-01-01,17,30,0.5666666666666667
27065,2021-02-01,19,24,0.7916666666666666
27065,2021-03-01,19,36,0.5277777777777778
27065,2021-04-01,9,25,0.36
27065,2021-05-01,12,23,0.5217391304347826
27067,2020-11-01,11,17,0.6470588235294118
27067,2020-12-01,73,103,0.7087378640776699
27067,2021-01-01,54,82,0.6585365853658537
27067,2021-02-01,46,65,0.7076923076923077
27067,2021-03-01,44,73,0.6027397260273972
27067,2021-04-01,32,68,0.47058823529411764
27067,2021-05-01,20,47,0.425531914893617
27069,2020-11-01,2,2,1
27069,2020-12-01,10,16,0.625
27069,2021-01-01,4,15,0.26666666666666666
27069,2021-02-01,11,21,0.5238095238095238
27069,2021-03-01,5,12,0.4166666666666667
27069,2021-04-01,0,12,0
27069,2021-05-01,7,9,0.7777777777777778
27071,2020-11-01,3,4,0.75
27071,2020-12-01,32,45,0.7111111111111111
27071,2021-01-01,22,25,0.88
27071,2021-02-01,14,19,0.7368421052631579
27071,2021-03-01,27,31,0.8709677419354839
27071,2021-04-01,28,33,0.8484848484848485
27071,2021-05-01,13,21,0.6190476190476191
27073,2020-11-01,2,4,0.5
27073,2020-12-01,21,27,0.7777777777777778
27073,2021-01-01,13,15,0.8666666666666667
27073,2021-02-01,17,20,0.85
27073,2021-03-01,10,18,0.5555555555555556
27073,2021-04-01,3,12,0.25
27073,2021-05-01,1,6,0.16666666666666666
27075,2020-11-01,14,15,0.9333333333333333
27075,2020-12-01,50,61,0.819672131147541
27075,2021-01-01,49,64,0.765625
27075,2021-02-01,38,52,0.7307692307692307
27075,2021-03-01,35,62,0.5645161290322581
27075,2021-04-01,44,55,0.8
27075,2021-05-01,12,26,0.46153846153846156
27077,2020-11-01,2,3,0.6666666666666666
27077,2020-12-01,17,18,0.9444444444444444
27077,2021-01-01,13,15,0.8666666666666667
27077,2021-02-01,11,15,0.7333333333333333
27077,2021-03-01,5,15,0.3333333333333333
27077,2021-04-01,15,17,0.8823529411764706
27077,2021-05-01,9,14,0.6428571428571429
27079,2020-11-01,9,11,0.8181818181818182
27079,2020-12-01,38,44,0.8636363636363636
27079,2021-01-01,38,46,0.8260869565217391
27079,2021-02-01,35,45,0.7777777777777778
27079,2021-03-01,35,42,0.8333333333333334
27079,2021-04-01,19,38,0.5
27079,2021-05-01,19,20,0.95
27081,2020-11-01,5,5,1
27081,2020-12-01,19,22,0.8636363636363636
27081,2021-01-01,9,11,0.8181818181818182
27081,2021-02-01,8,15,0.5333333333333333
27081,2021-03-01,7,12,0.5833333333333334
27081,2021-04-01,3,5,0.6
27081,2021-05-01,5,13,0.38461538461538464
27083,2020-11-01,15,18,0.8333333333333334
27083,2020-12-01,71,82,0.8658536585365854
27083,2021-01-01,65,96,0.6770833333333334
27083,2021-02-01,44,74,0.5945945945945946
27083,2021-03-01,74,93,0.7956989247311828
27083,2021-04-01,52,90,0.5777777777777777
27083,2021-05-01,22,57,0.38596491228070173
27085,2020-11-01,22,24,0.9166666666666666
27085,2020-12-01,70,90,0.7777777777777778
27085,2021-01-01,78,83,0.9397590361445783
27085,2021-02-01,50,67,0.746268656716418
27085,2021-03-01,59,87,0.6781609195402298
27085,2021-04-01,45,80,0.5625
27085,2021-05-01,22,47,0.46808510638297873
27087,2020-11-01,7,7,1
27087,2020-12-01,23,27,0.8518518518518519
27087,2021-01-01,19,24,0.7916666666666666
27087,2021-02-01,10,13,0.7692307692307693
27087,2021-03-01,21,22,0.9545454545454546
27087,2021-04-01,13,14,0.9285714285714286
27087,2021-05-01,5,9,0.5555555555555556
27089,2020-11-01,6,7,0.8571428571428571
27089,2020-12-01,29,35,0.8285714285714286
27089,2021-01-01,13,26,0.5
27089,2021-02-01,11,22,0.5
27089,2021-03-01,24,30,0.8
27089,2021-04-01,6,19,0.3157894736842105
27089,2021-05-01,4,17,0.23529411764705882
27091,2020-11-01,9,13,0.6923076923076923
27091,2020-12-01,38,51,0.7450980392156863
27091,2021-01-01,28,37,0.7567567567567568
27091,2021-02-01,32,38,0.8421052631578947
27091,2021-03-01,30,46,0.6521739130434783
27091,2021-04-01,17,46,0.3695652173913043
27091,2021-05-01,11,24,0.4583333333333333
27093,2020-11-01,7,9,0.7777777777777778
27093,2020-12-01,34,36,0.9444444444444444
27093,2021-01-01,38,54,0.7037037037037037
27093,2021-02-01,35,41,0.8536585365853658
27093,2021-03-01,34,44,0.7727272727272727
27093,2021-04-01,15,33,0.45454545454545453
27093,2021-05-01,9,21,0.42857142857142855
27095,2020-11-01,9,13,0.6923076923076923
27095,2020-12-01,38,56,0.6785714285714286
27095,2021-01-01,47,71,0.6619718309859155
27095,2021-02-01,36,52,0.6923076923076923
27095,2021-03-01,53,77,0.6883116883116883
27095,2021-04-01,44,70,0.6285714285714286
27095,2021-05-01,11,39,0.28205128205128205
27097,2020-11-01,3,9,0.3333333333333333
27097,2020-12-01,24,44,0.5454545454545454
27097,2021-01-01,35,50,0.7
27097,2021-02-01,33,41,0.8048780487804879
27097,2021-03-01,39,56,0.6964285714285714
27097,2021-04-01,34,51,0.6666666666666666
27097,2021-05-01,3,30,0.1
27099,2020-11-01,40,46,0.8695652173913043
27099,2020-12-01,149,182,0.8186813186813187
27099,2021-01-01,122,147,0.8299319727891157
27099,2021-02-01,120,134,0.8955223880597015
27099,2021-03-01,133,163,0.8159509202453987
27099,2021-04-01,84,114,0.7368421052631579
27099,2021-05-01,42,81,0.5185185185185185
27101,2020-11-01,4,13,0.3076923076923077
27101,2020-12-01,21,33,0.6363636363636364
27101,2021-01-01,25,31,0.8064516129032258
27101,2021-02-01,19,26,0.7307692307692307
27101,2021-03-01,17,35,0.4857142857142857
27101,2021-04-01,10,23,0.43478260869565216
27101,2021-05-01,0,10,0
27103,2020-11-01,8,10,0.8
27103,2020-12-01,59,68,0.8676470588235294
27103,2021-01-01,67,78,0.8589743589743589
27103,2021-02-01,56,64,0.875
27103,2021-03-01,69,81,0.8518518518518519
27103,2021-04-01,42,64,0.65625
27103,2021-05-01,14,31,0.45161290322580644
27105,2020-11-01,10,16,0.625
27105,2020-12-01,48,59,0.8135593220338984
27105,2021-01-01,35,56,0.625
27105,2021-02-01,37,59,0.6271186440677966
27105,2021-03-01,35,48,0.7291666666666666
27105,2021-04-01,22,36,0.6111111111111112
27105,2021-05-01,13,31,0.41935483870967744
27107,2020-11-01,3,5,0.6
27107,2020-12-01,16,18,0.8888888888888888
27107,2021-01-01,29,33,0.8787878787878788
27107,2021-02-01,22,22,1
27107,2021-03-01,18,27,0.6666666666666666
