fips,month,successes,trials,mask_prop_most
29133,2020-12-01,40,50,0.8
29133,2021-01-01,39,48,0.8125
29133,2021-02-01,23,33,0.696969696969697
29133,2021-03-01,24,33,0.7272727272727273
29133,2021-04-01,29,42,0.6904761904761905
29133,2021-05-01,9,13,0.6923076923076923
29135,2020-09-01,24,36,0.6666666666666666
29135,2020-10-01,21,36,0.5833333333333334
29135,2020-11-01,32,47,0.6808510638297872
29135,2020-12-01,40,61,0.6557377049180327
29135,2021-01-01,33,53,0.6226415094339622
29135,2021-02-01,22,41,0.5365853658536586
29135,2021-03-01,41,59,0.6949152542372882
29135,2021-04-01,17,37,0.4594594594594595
29135,2021-05-01,2,23,0.08695652173913043
29137,2020-09-01,15,33,0.45454545454545453
29137,2020-10-01,15,24,0.625
29137,2020-11-01,20,31,0.6451612903225806
29137,2020-12-01,24,41,0.5853658536585366
29137,2021-01-01,41,51,0.803921568627451
29137,2021-02-01,32,35,0.9142857142857143
29137,2021-03-01,16,25,0.64
29137,2021-04-01,11,19,0.5789473684210527
29137,2021-05-01,4,18,0.2222222222222222
29139,2020-09-01,21,29,0.7241379310344828
29139,2020-10-01,23,43,0.5348837209302325
29139,2020-11-01,29,47,0.6170212765957447
29139,2020-12-01,39,44,0.8863636363636364
29139,2021-01-01,14,29,0.4827586206896552
29139,2021-02-01,21,30,0.7
29139,2021-03-01,37,50,0.74
29139,2021-04-01,21,35,0.6
29139,2021-05-01,26,40,0.65
29141,2020-09-01,43,83,0.5180722891566265
29141,2020-10-01,33,79,0.4177215189873418
29141,2020-11-01,55,82,0.6707317073170732
29141,2020-12-01,64,99,0.6464646464646465
29141,2021-01-01,71,114,0.6228070175438597
29141,2021-02-01,51,84,0.6071428571428571
29141,2021-03-01,58,100,0.58
29141,2021-04-01,41,72,0.5694444444444444
29141,2021-05-01,12,58,0.20689655172413793
29143,2020-09-01,24,36,0.6666666666666666
29143,2020-10-01,18,32,0.5625
29143,2020-11-01,27,53,0.5094339622641509
29143,2020-12-01,35,55,0.6363636363636364
29143,2021-01-01,32,47,0.6808510638297872
29143,2021-02-01,27,39,0.6923076923076923
29143,2021-03-01,36,43,0.8372093023255814
29143,2021-04-01,17,36,0.4722222222222222
29143,2021-05-01,14,35,0.4
29145,2020-09-01,85,145,0.5862068965517241
29145,2020-10-01,96,149,0.6442953020134228
29145,2020-11-01,98,144,0.6805555555555556
29145,2020-12-01,120,180,0.6666666666666666
29145,2021-01-01,130,180,0.7222222222222222
29145,2021-02-01,113,138,0.8188405797101449
29145,2021-03-01,104,146,0.7123287671232876
29145,2021-04-01,69,105,0.6571428571428571
29145,2021-05-01,54,97,0.5567010309278351
29147,2020-09-01,39,48,0.8125
29147,2020-10-01,28,43,0.6511627906976745
29147,2020-11-01,47,53,0.8867924528301887
29147,2020-12-01,50,53,0.9433962264150944
29147,2021-01-01,50,54,0.9259259259259259
29147,2021-02-01,37,40,0.925
29147,2021-03-01,36,48,0.75
29147,2021-04-01,28,42,0.6666666666666666
29147,2021-05-01,13,35,0.37142857142857144
29149,2020-09-01,13,34,0.38235294117647056
29149,2020-10-01,21,48,0.4375
29149,2020-11-01,17,29,0.5862068965517241
29149,2020-12-01,24,36,0.6666666666666666
29149,2021-01-01,30,35,0.8571428571428571
29149,2021-02-01,15,25,0.6
29149,2021-03-01,29,39,0.7435897435897436
29149,2021-04-01,10,26,0.38461538461538464
29149,2021-05-01,7,13,0.5384615384615384
29151,2020-09-01,8,25,0.32
29151,2020-10-01,13,32,0.40625
29151,2020-11-01,14,25,0.56
29151,2020-12-01,28,35,0.8
29151,2021-01-01,31,43,0.7209302325581395
29151,2021-02-01,20,25,0.8
29151,2021-03-01,13,40,0.325
29151,2021-04-01,7,15,0.4666666666666667
29151,2021-05-01,13,23,0.5652173913043478
29153,2020-09-01,25,42,0.5952380952380952
29153,2020-10-01,22,43,0.5116279069767442
29153,2020-11-01,28,29,0.9655172413793104
29153,2020-12-01,13,38,0.34210526315789475
29153,2021-01-01,37,45,0.8222222222222222
29153,2021-02-01,25,36,0.6944444444444444
29153,2021-03-01,24,38,0.631578947368421
29153,2021-04-01,8,27,0.2962962962962963
29153,2021-05-01,10,25,0.4
29155,2020-09-01,23,35,0.6571428571428571
29155,2020-10-01,30,38,0.7894736842105263
29155,2020-11-01,30,35,0.8571428571428571
29155,2020-12-01,50,60,0.8333333333333334
29155,2021-01-01,33,54,0.6111111111111112
29155,2021-02-01,32,42,0.7619047619047619
29155,2021-03-01,26,39,0.6666666666666666
29155,2021-04-01,26,31,0.8387096774193549
29155,2021-05-01,4,23,0.17391304347826086
29157,2020-09-01,27,51,0.5294117647058824
29157,2020-10-01,28,58,0.4827586206896552
29157,2020-11-01,43,58,0.7413793103448276
29157,2020-12-01,53,62,0.8548387096774194
29157,2021-01-01,57,80,0.7125
29157,2021-02-01,34,48,0.7083333333333334
29157,2021-03-01,24,43,0.5581395348837209
29157,2021-04-01,24,41,0.5853658536585366
29157,2021-05-01,8,40,0.2
29159,2020-09-01,128,163,0.7852760736196319
29159,2020-10-01,80,126,0.6349206349206349
29159,2020-11-01,123,152,0.8092105263157895
29159,2020-12-01,152,187,0.8128342245989305
29159,2021-01-01,140,172,0.813953488372093
29159,2021-02-01,101,135,0.7481481481481481
29159,2021-03-01,108,136,0.7941176470588235
29159,2021-04-01,72,101,0.7128712871287128
29159,2021-05-01,57,111,0.5135135135135135
29161,2020-09-01,80,92,0.8695652173913043
29161,2020-10-01,72,118,0.6101694915254238
29161,2020-11-01,78,110,0.7090909090909091
29161,2020-12-01,136,164,0.8292682926829268
29161,2021-01-01,113,123,0.9186991869918699
29161,2021-02-01,90,106,0.8490566037735849
29161,2021-03-01,86,115,0.7478260869565218
29161,2021-04-01,63,92,0.6847826086956522
29161,2021-05-01,36,65,0.5538461538461539
29163,2020-09-01,16,21,0.7619047619047619
29163,2020-10-01,3,22,0.13636363636363635
29163,2020-11-01,24,37,0.6486486486486487
29163,2020-12-01,30,36,0.8333333333333334
29163,2021-01-01,23,50,0.46
29163,2021-02-01,26,30,0.8666666666666667
29163,2021-03-01,14,23,0.6086956521739131
29163,2021-04-01,9,22,0.4090909090909091
29163,2021-05-01,0,19,0
29165,2020-09-01,206,245,0.8408163265306122
29165,2020-10-01,258,300,0.86
29165,2020-11-01,239,253,0.9446640316205533
29165,2020-12-01,302,324,0.9320987654320988
29165,2021-01-01,354,365,0.9698630136986301
29165,2021-02-01,257,261,0.9846743295019157
29165,2021-03-01,290,319,0.9090909090909091
29165,2021-04-01,240,271,0.8856088560885609
29165,2021-05-01,174,221,0.7873303167420814
29167,2020-09-01,67,105,0.638095238095238
29167,2020-10-01,82,118,0.6949152542372882
29167,2020-11-01,78,105,0.7428571428571429
29167,2020-12-01,93,138,0.6739130434782609
29167,2021-01-01,89,130,0.6846153846153846
29167,2021-02-01,70,101,0.693069306930693
29167,2021-03-01,79,115,0.6869565217391305
29167,2021-04-01,66,97,0.6804123711340206
29167,2021-05-01,50,79,0.6329113924050633
29169,2020-09-01,62,95,0.6526315789473685
29169,2020-10-01,74,122,0.6065573770491803
29169,2020-11-01,83,106,0.78301886792452835
29169,2020-12-01,115,153,0.7516339869281046
29169,2021-01-01,86,132,0.6515151515151515
29169,2021-02-01,79,130,0.6076923076923076
29169,2021-03-01,90,121,0.743801652892562
29169,2021-04-01,59,85,0.6941176470588235
29169,2021-05-01,37,72,0.5138888888888888
29171,2020-09-01,5,19,0.2631578947368421
29171,2020-10-01,2,15,0.13333333333333333
29171,2020-11-01,9,17,0.5294117647058824
29171,2020-12-01,16,21,0.7619047619047619
29171,2021-01-01,20,22,0.9090909090909091
29171,2021-02-01,13,16,0.8125
29171,2021-03-01,11,14,0.7857142857142857
29171,2021-04-01,8,13,0.6153846153846154
29171,2021-05-01,5,14,0.35714285714285715
29173,2020-09-01,5,14,0.35714285714285715
29173,2020-10-01,3,31,0.0967741935483871
29173,2020-11-01,18,22,0.8181818181818182
29173,2020-12-01,17,36,0.4722222222222222
29173,2021-01-01,22,29,0.7586206896551724
29173,2021-02-01,11,18,0.6111111111111112
29173,2021-03-01,17,34,0.5
29173,2021-04-01,6,18,0.3333333333333333
29173,2021-05-01,6,11,0.5454545454545454
29175,2020-09-01,56,93,0.6021505376344086
29175,2020-10-01,41,90,0.45555555555555555
29175,2020-11-01,61,95,0.6421052631578947
29175,2020-12-01,74,106,0.6981132075471698
29175,2021-01-01,81,117,0.6923076923076923
29175,2021-02-01,68,84,0.8095238095238095
29175,2021-03-01,58,107,0.5420560747663551
29175,2021-04-01,41,77,0.5324675324675324
29175,2021-05-01,27,57,0.47368421052631576
29177,2020-09-01,30,47,0.6382978723404256
29177,2020-10-01,57,67,0.8507462686567164
29177,2020-11-01,34,40,0.85
29177,2020-12-01,46,58,0.7931034482758621
29177,2021-01-01,50,61,0.819672131147541
29177,2021-02-01,40,52,0.7692307692307693
29177,2021-03-01,38,53,0.71698113207547165
29177,2021-04-01,31,43,0.7209302325581395
29177,2021-05-01,7,32,0.21875
29179,2020-09-01,6,6,1
29179,2020-10-01,2,7,0.2857142857142857
29179,2020-11-01,7,11,0.6363636363636364
29179,2020-12-01,5,8,0.625
29179,2021-01-01,5,15,0.3333333333333333
29179,2021-02-01,3,9,0.3333333333333333
29179,2021-03-01,9,10,0.9
29179,2021-04-01,4,9,0.4444444444444444
29179,2021-05-01,5,7,0.7142857142857143
29181,2020-09-01,9,29,0.3103448275862069
29181,2020-10-01,8,24,0.3333333333333333
29181,2020-11-01,12,21,0.5714285714285714
29181,2020-12-01,17,31,0.5483870967741935
29181,2021-01-01,21,36,0.5833333333333334
29181,2021-02-01,23,29,0.7931034482758621
29181,2021-03-01,13,27,0.48148148148148145
29181,2021-04-01,11,16,0.6875
29181,2021-05-01,10,14,0.7142857142857143
29183,2020-09-01,644,847,0.7603305785123967
29183,2020-10-01,763,979,0.7793667007150153
29183,2020-11-01,819,922,0.8882863340563991
29183,2020-12-01,1044,1152,0.90625
29183,2021-01-01,1013,1110,0.9126126126126126
29183,2021-02-01,791,872,0.9071100917431193
29183,2021-03-01,813,984,0.8262195121951219
29183,2021-04-01,711,841,0.845422116527943
29183,2021-05-01,528,681,0.775330396475771
29185,2020-09-01,9,11,0.8181818181818182
29185,2020-10-01,5,19,0.2631578947368421
29185,2020-11-01,9,16,0.5625
29185,2020-12-01,9,13,0.6923076923076923
29185,2021-01-01,18,24,0.75
29185,2021-02-01,12,21,0.5714285714285714
29185,2021-03-01,6,11,0.5454545454545454
29185,2021-04-01,10,17,0.5882352941176471
29185,2021-05-01,3,10,0.3
29186,2020-09-01,18,22,0.8181818181818182
29186,2020-10-01,12,29,0.41379310344827586
29186,2020-11-01,30,34,0.8823529411764706
29186,2020-12-01,34,38,0.8947368421052632
29186,2021-01-01,32,39,0.8205128205128205
29186,2021-02-01,29,32,0.90625
29186,2021-03-01,30,33,0.9090909090909091
29186,2021-04-01,11,21,0.5238095238095238
29186,2021-05-01,2,22,0.09090909090909091
29187,2020-09-01,84,135,0.6222222222222222
29187,2020-10-01,103,142,0.7253521126760564
29187,2020-11-01,102,136,0.75
29187,2020-12-01,132,191,0.6910994764397905
29187,2021-01-01,150,186,0.8064516129032258
29187,2021-02-01,99,146,0.678082191780822
29187,2021-03-01,95,145,0.6551724137931034
29187,2021-04-01,68,130,0.5230769230769231
29187,2021-05-01,34,112,0.30357142857142855
29189,2020-09-01,1961,2129,0.9210897134805073
29189,2020-10-01,2093,2291,0.91357485814055
29189,2020-11-01,1968,2061,0.9548762736535662
29189,2020-12-01,2613,2794,0.9352183249821046
29189,2021-01-01,2575,2672,0.9636976047904192
29189,2021-02-01,2057,2161,0.951874132346136
29189,2021-03-01,2337,2448,0.9546568627450981
29189,2021-04-01,1878,2052,0.9152046783625731
29189,2021-05-01,1408,1712,0.822429906542056
29195,2020-09-01,38,71,0.5352112676056338
29195,2020-10-01,54,71,0.7605633802816901
29195,2020-11-01,71,100,0.71
29195,2020-12-01,82,105,0.780952380952381
29195,2021-01-01,85,108,0.7870370370370371
29195,2021-02-01,70,89,0.7865168539325843
29195,2021-03-01,69,92,0.75
29195,2021-04-01,37,56,0.6607142857142857
29195,2021-05-01,37,54,0.6851851851851852
29197,2020-09-01,6,11,0.5454545454545454
29197,2020-10-01,4,12,0.3333333333333333
29197,2020-11-01,10,14,0.7142857142857143
29197,2020-12-01,16,18,0.8888888888888888
29197,2021-01-01,14,17,0.8235294117647058
29197,2021-02-01,6,8,0.75
29197,2021-03-01,7,8,0.875
29197,2021-04-01,8,9,0.8888888888888888
29197,2021-05-01,0,5,0
29199,2020-09-01,13,17,0.7647058823529411
29199,2020-10-01,6,15,0.4
29199,2020-11-01,1,15,0.06666666666666667
29199,2020-12-01,7,17,0.4117647058823529
29199,2021-01-01,5,12,0.4166666666666667
29199,2021-02-01,8,8,1
29199,2021-03-01,9,10,0.9
29199,2021-04-01,10,13,0.7692307692307693
29199,2021-05-01,4,7,0.5714285714285714
29201,2020-09-01,84,115,0.7304347826086957
29201,2020-10-01,83,120,0.6916666666666667
29201,2020-11-01,116,162,0.7160493827160493
29201,2020-12-01,136,167,0.8143712574850299
29201,2021-01-01,133,164,0.8109756097560976
29201,2021-02-01,104,139,0.7482014388489209
29201,2021-03-01,88,136,0.6470588235294118
29201,2021-04-01,89,114,0.7807017543859649
29201,2021-05-01,34,70,0.4857142857142857
29203,2020-09-01,8,21,0.38095238095238093
29203,2020-10-01,14,27,0.5185185185185185
29203,2020-11-01,14,22,0.6363636363636364
29203,2020-12-01,15,29,0.5172413793103449
29203,2021-01-01,21,25,0.84
29203,2021-02-01,14,26,0.5384615384615384
29203,2021-03-01,6,25,0.24
29203,2021-04-01,10,17,0.5882352941176471
29203,2021-05-01,1,9,0.1111111111111111
29205,2020-09-01,19,26,0.7307692307692307
29205,2020-10-01,11,21,0.5238095238095238
29205,2020-11-01,23,30,0.7666666666666667
29205,2020-12-01,8,26,0.3076923076923077
29205,2021-01-01,20,29,0.6896551724137931
29205,2021-02-01,17,28,0.6071428571428571
29205,2021-03-01,26,36,0.7222222222222222
29205,2021-04-01,12,17,0.7058823529411765
29205,2021-05-01,9,16,0.5625
29207,2020-09-01,33,63,0.5238095238095238
29207,2020-10-01,40,81,0.49382716049382713
29207,2020-11-01,36,66,0.5454545454545454
29207,2020-12-01,78,113,0.6902654867256637
29207,2021-01-01,64,102,0.6274509803921569
29207,2021-02-01,52,75,0.6933333333333334
29207,2021-03-01,42,76,0.5526315789473685
29207,2021-04-01,35,57,0.6140350877192983
29207,2021-05-01,25,46,0.5434782608695652
29209,2020-09-01,67,102,0.6568627450980392
29209,2020-10-01,78,121,0.6446280991735537
29209,2020-11-01,81,112,0.7232142857142857
29209,2020-12-01,117,140,0.8357142857142857
29209,2021-01-01,132,154,0.8571428571428571
29209,2021-02-01,82,101,0.8118811881188119
29209,2021-03-01,103,128,0.8046875
29209,2021-04-01,83,119,0.6974789915966386
29209,2021-05-01,37,93,0.3978494623655914
29211,2020-09-01,11,13,0.8461538461538461
29211,2020-10-01,4,17,0.23529411764705882
29211,2020-11-01,10,20,0.5
29211,2020-12-01,19,23,0.8260869565217391
29211,2021-01-01,15,22,0.6818181818181818
29211,2021-02-01,8,11,0.7272727272727273
29211,2021-03-01,11,13,0.8461538461538461
29211,2021-04-01,7,15,0.4666666666666667
29211,2021-05-01,4,11,0.36363636363636365
29213,2020-09-01,179,221,0.8099547511312217
29213,2020-10-01,192,268,0.7164179104477612
29213,2020-11-01,195,253,0.7707509881422925
29213,2020-12-01,287,327,0.8776758409785933
29213,2021-01-01,280,309,0.9061488673139159
29213,2021-02-01,224,251,0.8924302788844621
29213,2021-03-01,221,261,0.8467432950191571
29213,2021-04-01,170,217,0.783410138248848
29213,2021-05-01,79,141,0.5602836879432624
29215,2020-09-01,20,73,0.273972602739726
29215,2020-10-01,37,59,0.6271186440677966
29215,2020-11-01,47,78,0.6025641025641025
29215,2020-12-01,74,114,0.6491228070175439
29215,2021-01-01,70,82,0.8536585365853658
29215,2021-02-01,39,78,0.5
29215,2021-03-01,45,77,0.5844155844155844
29215,2021-04-01,30,56,0.5357142857142857
29215,2021-05-01,27,56,0.48214285714285715
29217,2020-09-01,50,73,0.684931506849315
29217,2020-10-01,52,80,0.65
29217,2020-11-01,54,84,0.6428571428571429
29217,2020-12-01,75,114,0.6578947368421053
29217,2021-01-01,78,100,0.78
29217,2021-02-01,48,65,0.7384615384615385
29217,2021-03-01,53,68,0.7794117647058824
29217,2021-04-01,31,62,0.5
29217,2021-05-01,14,50,0.28
29219,2020-09-01,51,65,0.7846153846153846
29219,2020-10-01,52,76,0.6842105263157895
29219,2020-11-01,55,70,0.7857142857142857
29219,2020-12-01,66,85,0.7764705882352941
29219,2021-01-01,68,81,0.8395061728395061
29219,2021-02-01,70,85,0.8235294117647058
29219,2021-03-01,55,65,0.8461538461538461
29219,2021-04-01,65,69,0.9420289855072463
29219,2021-05-01,36,50,0.72
29221,2020-09-01,25,39,0.6410256410256411
29221,2020-10-01,16,37,0.43243243243243246
29221,2020-11-01,27,40,0.675
29221,2020-12-01,34,41,0.8292682926829268
29221,2021-01-01,29,59,0.4915254237288136
29221,2021-02-01,30,46,0.6521739130434783
29221,2021-03-01,32,46,0.6956521739130435
29221,2021-04-01,17,29,0.5862068965517241
29221,2021-05-01,13,22,0.5909090909090909
29223,2020-09-01,15,29,0.5172413793103449
29223,2020-10-01,8,26,0.3076923076923077
29223,2020-11-01,15,19,0.7894736842105263
29223,2020-12-01,25,29,0.8620689655172413
29223,2021-01-01,25,38,0.6578947368421053
29223,2021-02-01,17,23,0.7391304347826086
29223,2021-03-01,6,33,0.18181818181818182
29223,2021-04-01,10,23,0.43478260869565216
29223,2021-05-01,4,13,0.3076923076923077
29225,2020-09-01,81,122,0.6639344262295082
29225,2020-10-01,103,158,0.6518987341772152
29225,2020-11-01,80,124,0.6451612903225806
29225,2020-12-01,140,197,0.7106598984771574
29225,2021-01-01,127,159,0.7987421383647799
29225,2021-02-01,95,131,0.7251908396946565
29225,2021-03-01,101,136,0.7426470588235294
29225,2021-04-01,100,141,0.7092198581560284
29225,2021-05-01,58,92,0.6304347826086957
29227,2020-11-01,5,5,1
29227,2020-12-01,2,5,0.4
29227,2021-01-01,7,9,0.7777777777777778
29227,2021-02-01,7,8,0.875
29229,2020-09-01,37,70,0.5285714285714286
29229,2020-10-01,30,61,0.4918032786885246
29229,2020-11-01,25,50,0.5
29229,2020-12-01,44,66,0.6666666666666666
29229,2021-01-01,42,68,0.6176470588235294
29229,2021-02-01,33,52,0.6346153846153846
29229,2021-03-01,33,56,0.5892857142857143
29229,2021-04-01,23,48,0.4791666666666667
29229,2021-05-01,12,40,0.3
29510,2020-09-01,613,661,0.9273827534039334
29510,2020-10-01,675,735,0.9183673469387755
29510,2020-11-01,622,664,0.9367469879518072
29510,2020-12-01,839,863,0.9721900347624566
29510,2021-01-01,843,879,0.9590443686006825
29510,2021-02-01,612,632,0.9683544303797469
29510,2021-03-01,728,763,0.9541284403669725
29510,2021-04-01,580,619,0.9369951534733441
29510,2021-05-01,397,487,0.8151950718685832
30001,2020-09-01,22,30,0.7333333333333333
30001,2020-10-01,17,43,0.3953488372093023
30001,2020-11-01,28,28,1
30001,2020-12-01,28,48,0.5833333333333334
30001,2021-01-01,26,32,0.8125
30001,2021-02-01,25,33,0.7575757575757576
30001,2021-03-01,28,38,0.7368421052631579
30001,2021-04-01,16,27,0.5925925925925926
30001,2021-05-01,14,21,0.6666666666666666
30003,2020-09-01,34,42,0.8095238095238095
30003,2020-10-01,34,41,0.8292682926829268
30003,2020-11-01,58,61,0.9508196721311475
30003,2020-12-01,36,45,0.8
30003,2021-01-01,46,49,0.9387755102040817
30003,2021-02-01,49,53,0.9245283018867925
30003,2021-03-01,34,40,0.85
30003,2021-04-01,24,30,0.8
30003,2021-05-01,12,20,0.6
30005,2020-09-01,13,17,0.7647058823529411
30005,2020-10-01,35,35,1
30005,2020-11-01,20,22,0.9090909090909091
30005,2020-12-01,32,34,0.9411764705882353
30005,2021-01-01,38,44,0.8636363636363636
30005,2021-02-01,22,31,0.7096774193548387
30005,2021-03-01,24,30,0.8
30005,2021-04-01,17,22,0.7727272727272727
30005,2021-05-01,13,13,1
30007,2020-09-01,13,17,0.7647058823529411
30007,2020-10-01,14,26,0.5384615384615384
30007,2020-11-01,13,14,0.9285714285714286
30007,2020-12-01,22,31,0.7096774193548387
30007,2021-01-01,11,16,0.6875
30007,2021-02-01,13,19,0.6842105263157895
30007,2021-03-01,13,20,0.65
30007,2021-04-01,17,20,0.85
30007,2021-05-01,4,11,0.36363636363636365
30009,2020-09-01,36,49,0.7346938775510204
30009,2020-10-01,62,73,0.8493150684931506
30009,2020-11-01,25,40,0.625
30009,2020-12-01,62,67,0.9253731343283582
30009,2021-01-01,35,37,0.9459459459459459
30009,2021-02-01,45,61,0.7377049180327869
30009,2021-03-01,27,56,0.48214285714285715
30009,2021-04-01,41,55,0.7454545454545455
30009,2021-05-01,20,44,0.45454545454545453
30011,2020-09-01,1,3,0.3333333333333333
30011,2020-10-01,4,7,0.5714285714285714
30011,2020-11-01,1,3,0.3333333333333333
30011,2020-12-01,1,9,0.1111111111111111
30011,2021-01-01,1,7,0.14285714285714285
30011,2021-02-01,2,5,0.4
30011,2021-03-01,0,3,0
30011,2021-04-01,0,6,0
30013,2020-09-01,285,380,0.75
30013,2020-10-01,351,449,0.7817371937639198
30013,2020-11-01,373,436,0.8555045871559633
30013,2020-12-01,443,490,0.9040816326530612
30013,2021-01-01,435,494,0.8805668016194332
30013,2021-02-01,317,373,0.8498659517426274
30013,2021-03-01,347,449,0.7728285077951003
30013,2021-04-01,261,362,0.7209944751381215
30013,2021-05-01,190,289,0.657439446366782
30015,2020-09-01,15,17,0.8823529411764706
30015,2020-10-01,25,26,0.9615384615384616
30015,2020-11-01,11,16,0.6875
30015,2020-12-01,12,17,0.7058823529411765
30015,2021-01-01,16,24,0.6666666666666666
30015,2021-02-01,19,22,0.8636363636363636
30015,2021-03-01,27,29,0.9310344827586207
30015,2021-04-01,17,21,0.8095238095238095
30015,2021-05-01,8,19,0.42105263157894735
30017,2020-09-01,16,41,0.3902439024390244
30017,2020-10-01,24,61,0.39344262295081966
30017,2020-11-01,39,58,0.6724137931034483
30017,2020-12-01,50,65,0.7692307692307693
30017,2021-01-01,36,57,0.631578947368421
30017,2021-02-01,26,41,0.6341463414634146
30017,2021-03-01,24,42,0.5714285714285714
30017,2021-04-01,8,32,0.25
30017,2021-05-01,9,44,0.20454545454545456
30019,2020-09-01,1,7,0.14285714285714285
30019,2020-10-01,5,7,0.7142857142857143
30019,2020-11-01,2,5,0.4
30019,2020-12-01,1,7,0.14285714285714285
30019,2021-01-01,8,9,0.8888888888888888
30019,2021-02-01,2,3,0.6666666666666666
30019,2021-03-01,2,4,0.5
30019,2021-04-01,2,6,0.3333333333333333
30019,2021-05-01,1,4,0.25
30021,2020-09-01,12,35,0.34285714285714286
30021,2020-10-01,8,33,0.24242424242424243
30021,2020-11-01,26,45,0.5777777777777777
30021,2020-12-01,31,46,0.6739130434782609
30021,2021-01-01,23,38,0.6052631578947368
30021,2021-02-01,26,33,0.7878787878787878
30021,2021-03-01,25,41,0.6097560975609756
30021,2021-04-01,24,32,0.75
30021,2021-05-01,2,27,0.07407407407407407
30023,2020-09-01,29,30,0.9666666666666667
30023,2020-10-01,44,53,0.8301886792452831
30023,2020-11-01,39,45,0.8666666666666667
30023,2020-12-01,48,50,0.96
30023,2021-01-01,56,60,0.9333333333333333
30023,2021-02-01,50,55,0.9090909090909091
30023,2021-03-01,37,48,0.7708333333333334
30023,2021-04-01,33,40,0.825
30023,2021-05-01,14,23,0.6086956521739131
30025,2020-09-01,6,12,0.5
30025,2020-10-01,10,13,0.7692307692307693
30025,2020-11-01,10,12,0.8333333333333334
30025,2020-12-01,8,10,0.8
30025,2021-01-01,12,13,0.9230769230769231
30025,2021-02-01,4,5,0.8
30025,2021-03-01,0,6,0
30025,2021-04-01,1,8,0.125
30025,2021-05-01,1,9,0.1111111111111111
30027,2020-09-01,18,31,0.5806451612903226
30027,2020-10-01,43,58,0.7413793103448276
30027,2020-11-01,39,51,0.7647058823529411
30027,2020-12-01,58,74,0.7837837837837838
30027,2021-01-01,44,68,0.6470588235294118
30027,2021-02-01,38,48,0.7916666666666666
30027,2021-03-01,44,56,0.7857142857142857
30027,2021-04-01,25,50,0.5
30027,2021-05-01,9,40,0.225
30029,2020-09-01,280,402,0.6965174129353234
30029,2020-10-01,394,510,0.7725490196078432
30029,2020-11-01,363,451,0.8048780487804879
30029,2020-12-01,435,516,0.8430232558139535
30029,2021-01-01,411,498,0.8253012048192772
30029,2021-02-01,317,431,0.7354988399071926
30029,2021-03-01,301,438,0.6872146118721462
30029,2021-04-01,265,377,0.7029177718832891
30029,2021-05-01,172,279,0.6164874551971327
30031,2020-09-01,322,431,0.7470997679814385
30031,2020-10-01,392,508,0.7716535433070866
30031,2020-11-01,390,463,0.8423326133909287
30031,2020-12-01,499,550,0.9072727272727272
30031,2021-01-01,497,572,0.8688811188811189
30031,2021-02-01,392,476,0.8235294117647058
30031,2021-03-01,387,465,0.832258064516129
30031,2021-04-01,347,433,0.8013856812933026
30031,2021-05-01,189,295,0.6406779661016949
30033,2020-09-01,2,6,0.3333333333333333
30033,2020-10-01,3,5,0.6
30033,2021-01-01,3,3,1
30033,2021-02-01,0,4,0
30033,2021-04-01,2,3,0.6666666666666666
30033,2021-05-01,0,2,0
30035,2020-09-01,49,56,0.875
30035,2020-10-01,69,72,0.9583333333333334
30035,2020-11-01,55,65,0.8461538461538461
30035,2020-12-01,73,79,0.9240506329113924
30035,2021-01-01,59,67,0.8805970149253731
30035,2021-02-01,54,59,0.9152542372881356
30035,2021-03-01,66,68,0.9705882352941176
30035,2021-04-01,18,34,0.5294117647058824
30035,2021-05-01,40,45,0.8888888888888888
30037,2020-09-01,1,4,0.25
30037,2020-10-01,2,7,0.2857142857142857
30037,2020-11-01,3,3,1
30037,2020-12-01,4,4,1
30037,2021-01-01,2,3,0.6666666666666666
30037,2021-03-01,2,4,0.5
30037,2021-04-01,1,3,0.3333333333333333
30037,2021-05-01,3,4,0.75
30039,2020-09-01,1,7,0.14285714285714285
30039,2020-10-01,5,9,0.5555555555555556
30039,2020-11-01,6,7,0.8571428571428571
30039,2020-12-01,5,10,0.5
30039,2021-01-01,11,14,0.7857142857142857
30039,2021-02-01,8,8,1
30039,2021-03-01,9,16,0.5625
30039,2021-04-01,8,14,0.5714285714285714
30039,2021-05-01,5,8,0.625
30041,2020-09-01,60,71,0.8450704225352113
30041,2020-10-01,68,86,0.7906976744186046
30041,2020-11-01,55,76,0.7236842105263158
30041,2020-12-01,96,108,0.8888888888888888
30041,2021-01-01,85,101,0.8415841584158416
30041,2021-02-01,55,68,0.8088235294117647
30041,2021-03-01,57,72,0.7916666666666666
30041,2021-04-01,52,60,0.8666666666666667
30041,2021-05-01,25,48,0.5208333333333334
30043,2020-09-01,46,52,0.8846153846153846
30043,2020-10-01,52,71,0.7323943661971831
30043,2020-11-01,40,54,0.7407407407407407
30043,2020-12-01,63,77,0.8181818181818182
30043,2021-01-01,49,60,0.8166666666666667
30043,2021-02-01,44,48,0.9166666666666666
30043,2021-03-01,43,53,0.8113207547169812
30043,2021-04-01,21,36,0.5833333333333334
30043,2021-05-01,37,39,0.9487179487179487
30045,2020-09-01,6,7,0.8571428571428571
30045,2020-10-01,1,6,0.16666666666666666
30045,2020-11-01,5,9,0.5555555555555556
30045,2020-12-01,4,8,0.5
30045,2021-01-01,4,9,0.4444444444444444
30045,2021-02-01,4,9,0.4444444444444444
30045,2021-03-01,4,4,1
