"fips","month","mask_grocery_very_prop","mask_grocery_some_prop","mask_grocery_very_suc","mask_grocery_some_suc","total_obs","mask_grocery_some_only_prop","mask_grocery_notso_only_prop","mask_grocery_notatall_only_prop"
29211,2021-06-01,0,0,0,0,1,0,0.55358923230309,0
29213,2020-06-01,0.364427946484743,0.524379602167864,14,22,34,0.159951655683122,0.0601309873903473,0.214242866966388
29213,2020-07-01,0.538803229085456,0.709850877394658,15,21,26,0.171047648309203,0.0227221076143518,0.107241789164714
29213,2020-08-01,0.633021209771417,0.779259389310742,17,22,23,0.146238179539325,0.00159475632415983,0.0370363867796164
29213,2020-09-01,0.472404863275248,0.584323837949347,11,13,15,0.111918974674099,0,0.0771781591537548
29213,2020-10-01,0.412420079298892,0.412420079298892,4,4,5,0,0.0941857232732007,0
29213,2020-11-01,0.633013493770417,0.714622745029187,13,14,15,0.0816092512587705,0.0349931966817362,0
29213,2020-12-01,0.597111881666153,0.692292498792958,11,12,13,0.095180617126805,0.0466575955756483,0
29213,2021-01-01,0.545157939399259,0.548647383282856,8,9,10,0.00348944388359741,0,0.0094441762132584
29213,2021-02-01,0.525310538559451,0.54135320194882,11,13,13,0.0160426633893692,0,0.0409230566650572
29213,2021-03-01,0.584838476056708,0.710293859456611,14,17,18,0.125455383399903,0.0637317297985339,0.0231477417372602
29213,2021-04-01,0.583859310304465,0.706039590923055,13,15,18,0.12218028061859,0.0492384672782336,0.017447219417987
29213,2021-05-01,0.169526986495779,0.306946700024872,3,5,7,0.137419713529093,0,0.136410188883524
29213,2021-06-01,0.272253434578413,0.413447892434417,5,7,9,0.141194457856003,0.139972786726945,0.068205094441762
29215,2020-06-01,0.408154324477105,0.418258903335216,3,3,8,0.0101045788581119,0.000381571509327302,0.317015262860372
29215,2020-07-01,0.142618240060297,0.339926041077821,2,6,13,0.197307801017524,0.0603271622385527,0.397301912568305
29215,2020-08-01,0.315267571132466,0.383361597889579,3,4,5,0.068094026757113,0,0.0704965140380627
29215,2020-09-01,0.285913651780666,0.287167891464103,7,7,8,0.00125423968343697,0,0.182235726399095
29215,2020-10-01,0.201526286037309,0.240107405313736,2,2,2,0.0385811192764273,0,0.00190785754663651
29215,2020-11-01,0.24611362351611,0.24611362351611,3,3,3,0,0.00120124364047484,0.057871678914641
29215,2020-12-01,0.214949871978186,0.244110165264523,3,3,5,0.0291602932863366,0.131189106507498,0.0196272403817377
29215,2021-01-01,0.243287167891463,0.4479932165065,1,2,2,0.204706048615036,0,0.000423968343697002
29215,2021-02-01,0.257631430186545,0.257631430186545,3,3,3,0,0,0
29215,2021-03-01,0.322268937252684,0.487051300169586,4,5,10,0.164782362916902,0.0303608441680799,0.271946250235537
29215,2021-04-01,0.0119771057094404,0.0119771057094404,1,1,1,0,0.00180186546071226,0.00190785754663651
29215,2021-05-01,0.18435556811758,0.242227247032221,1,1,1,0.057871678914641,0.00190785754663651,0
29215,2021-06-01,0.00190785754663651,0.00190785754663651,0,0,0,0,0,0
29217,2020-06-01,0.504269358750211,0.657819637922282,5,7,8,0.153550279172071,0,0.122914669223394
29217,2020-07-01,0.452743782076589,0.471930517173312,2,2,3,0.0191867350967232,0,0.252270035530991
29217,2020-08-01,0.692064745361231,0.692064745361231,5,5,5,0,0,0.0129490722463482
29217,2020-09-01,0.541616378094862,0.735649427556257,6,8,8,0.194033049461395,0,0
29217,2020-10-01,0.40746940386893,0.705013817607579,3,5,5,0.29754441373865,0,0
29217,2020-11-01,0.644206474536123,0.754994078168179,8,9,10,0.110787603632057,0.0201342281879194,0
29217,2020-12-01,0.317915515199368,0.453738649822345,3,4,7,0.135823134622977,0,0.284595341492301
29217,2021-01-01,0.765811290959336,0.765811290959336,3,3,4,0,0,0.0201342281879194
29217,2021-02-01,0.69638110277668,0.69638110277668,7,7,7,0,0,0.0086327148308988
29217,2021-03-01,0.528622187129885,0.754994078168179,3,4,4,0.226371891038294,0,0
29217,2021-04-01,0.509336754836162,0.528523489932885,3,3,5,0.0191867350967232,0.0565337544413738,0.169778918278721
29217,2021-05-01,0.0108172127911567,0.0108172127911567,0,0,2,0,0.679115673114883,0.0565337544413738
29217,2021-06-01,0.226371891038294,0.452743782076589,1,2,3,0.226371891038294,0.226371891038294,0.0258981444926964
29219,2020-06-01,0.634088995924828,0.785355309149899,11,14,17,0.151266313225071,0.0631358743219663,0.0988772375807647
29219,2020-07-01,0.445003328710943,0.489481146931704,5,6,10,0.0444778182207607,0.247707532162431,0.0889615391588373
29219,2020-08-01,0.579885047859559,0.926370979880586,10,15,16,0.346485932021028,5.57478857614324e-06,0.0453759916155177
29219,2020-09-01,0.876049752598845,0.879475858378069,13,13,14,0.00342610577922403,0,0.0728596992959042
29219,2020-10-01,0.612095061294799,0.615506831903399,7,7,8,0.00341177060859966,0.0194169886107069,0.330757781011154
29219,2020-11-01,0.85545256133661,0.861485876273141,7,7,8,0.00603331493653102,0,0.0874379107922332
29219,2020-12-01,0.817269580051175,0.817269580051175,9,9,9,0,0,0
29219,2021-01-01,0.990762868739254,0.993828709046207,31,31,31,0.00306584030695373,0,0
29219,2021-02-01,0.914473684210525,0.914473684210525,38,38,40,0,0,0.0389155085043399
29219,2021-03-01,0.817010985881086,0.891344203157457,19,21,23,0.074333217276371,0,0.0743373983678032
29219,2021-04-01,0.598828458180723,0.642564346997139,10,11,15,0.0437358888164166,0.0437258541969796,0.137501881491144
29219,2021-05-01,0.423389861689495,0.425101321782371,4,4,8,0.00171146009287597,0.245425885973274,0.218590247464865
29219,2021-06-01,1.11495771522865e-05,0.506305085879617,0,2,5,0.506293936302465,1.11495771522865e-05,0.43764041498726
29221,2020-06-01,0.165995706147279,0.309758019672179,1,3,4,0.143762313524899,0.0214267301538201,0.162435233160621
29221,2020-07-01,0.183277266517155,0.341981800840357,3,5,11,0.158704534323202,0.0970890366818753,0.324675199133864
29221,2020-08-01,0.665386366956236,0.666527036664689,3,3,5,0.00114066970845255,0.0642405416784814,0.0642212082935923
29221,2020-09-01,0.23013172479571,0.267883381022349,1,2,3,0.0377516562266388,0.0121413657103085,0.379089010904028
29221,2020-10-01,0.037451528442171,0.075632201685871,0,1,2,0.0381806732437,0.431211816564843,0
29221,2020-11-01,0.35301214136571,0.653576676204468,4,6,6,0.300564534838759,0,4.64001237336632e-05
29221,2020-12-01,0.400819735519294,0.78849276931405,4,5,5,0.387673033794756,0,0
29221,2021-01-01,0.373549996133322,0.565269507385352,3,5,6,0.19171951125203,0,0.117044312118165
29221,2021-02-01,0.462628567009511,0.462667233779289,3,3,4,3.86667697780527e-05,0,0.071166189776506
29221,2021-03-01,0.249466950959488,0.454980832329837,2,5,7,0.20551388137035,0.00217638675607896,0.187727167272445
29221,2021-04-01,0.0311074162864434,0.600939602505605,0,2,2,0.569832186219162,0.000251334003557342,0.0382801020802721
29221,2021-05-01,0.0783904312633722,0.108602067383291,2,2,3,0.0302116361199185,0.0279947413193101,0.383007243574871
29221,2021-06-01,0.071185523161395,0.45191787178099,1,2,4,0.380732348619595,0.00156600417601113,0.222333926223802
29223,2020-06-01,0.430036855036855,0.673832923832923,2,3,3,0.243796068796068,0,0
29223,2020-07-01,0.367506142506142,0.373812448812448,2,2,4,0.0063063063063063,0,0.350020475020475
29223,2020-08-01,0.0305896805896805,0.0305896805896805,0,0,0,0,0.000491400491400491,0
29223,2020-09-01,0.487592137592137,0.487592137592137,1,1,1,0,0,0
29223,2020-10-01,0,0,0,0,1,0,0.000245700245700245,0.186240786240786
29223,2020-11-01,0.193447993447993,0.193611793611793,1,1,3,0.000163800163800164,0.162530712530712,0.162530712530712
29223,2020-12-01,0.518427518427518,0.537346437346437,2,2,2,0.0189189189189189,0,0
29223,2021-01-01,0.607149877149876,0.704668304668304,4,5,5,0.0975184275184274,0,0
29223,2021-02-01,0.000245700245700245,0.0191646191646191,0,0,0,0.0189189189189189,0,0
29223,2021-03-01,0.04004914004914,0.132186732186732,0,1,1,0.0921375921375921,0,0.00995085995085994
29223,2021-04-01,0,0.673832923832923,0,2,2,0.673832923832923,0,0
29223,2021-05-01,0.0303439803439803,0.0303439803439803,0,0,0,0,0,0
29223,2021-06-01,0.340233415233415,0.502764127764127,2,3,3,0.162530712530712,0,0.0154176904176904
29225,2020-06-01,0.107866968155267,0.35252025626531,1,3,8,0.244653288110043,0.0250047107593744,0.487276238929715
29225,2020-07-01,0.674489667734438,0.818200803969599,7,9,10,0.143711136235161,0.0285566233276804,0.0479099930908862
29225,2020-08-01,0.179951008102506,0.655502166949312,2,4,4,0.475551158846806,0.039711701526286,0
29225,2020-09-01,0.701500376860749,0.824364047484454,7,8,9,0.122863670623705,0,0.087167891464104
29225,2020-10-01,0.347465611456566,0.402075089504427,3,4,4,0.0546094780478613,0,0.00182541925758432
29225,2020-11-01,0.530914358394573,0.835264744676841,6,9,10,0.304350386282268,0,0.10895986433013
29225,2020-12-01,0.681505558696062,0.963326738270208,7,9,9,0.281821179574147,0,0.018583945732052
29225,2021-01-01,0.469662709628792,0.469662709628792,5,5,6,0,0.10895986433013,0
29225,2021-02-01,0.762004585139124,0.828182903083976,8,9,9,0.0661783179448527,0,0.0662489793354687
29225,2021-03-01,0.230760473588342,0.310183876640914,4,5,6,0.079423403052572,0.00585704415551787,0.0415528233151184
29225,2021-04-01,0.766943031216631,0.774244708246969,3,3,5,0.00730167703033729,0,0.102851579674643
29225,2021-05-01,0.239784718296589,0.398344168079894,3,4,8,0.158559449783305,0,0.297199453551912
29225,2021-06-01,0.0589080459770115,0.0625588844921801,1,1,4,0.00365083851516865,0.079423403052572,0.578622573958922
29227,2020-08-01,0.123632385120349,0.809080962800874,1,2,2,0.685448577680525,0,0
29227,2020-09-01,0.685448577680525,0.685448577680525,2,2,2,0,0,0
29227,2020-12-01,0.685448577680525,0.685448577680525,1,1,2,0,0.0984682713347921,0
29227,2021-01-01,0.0984682713347921,0.0984682713347921,1,1,1,0,0,0
29227,2021-03-01,0.685448577680525,0.685448577680525,1,1,1,0,0,0
29227,2021-04-01,0.685448577680525,0.685448577680525,1,1,1,0,0,0
29227,2021-05-01,0.342724288840263,0.685448577680525,1,2,2,0.342724288840263,0,0
29227,2021-06-01,0,0,0,0,1,0,0,0.685448577680525
29229,2020-06-01,0.16622595057901,0.171818485760311,2,2,5,0.00559253518130147,0,0.49180875961217
29229,2020-07-01,0.0767757818911277,0.299936172152822,1,4,6,0.223160390261694,0.0840886295249384,0.168177259049877
29229,2020-08-01,0.420443147624692,0.420807878179994,1,1,1,0.00036473055530227,0,0
29229,2020-09-01,0.431603902616941,0.431676848728002,1,1,1,7.2946111060454e-05,0,7.2946111060454e-05
29229,2020-10-01,0.151089632533965,0.58174523570712,1,4,4,0.430655603173155,0,0
29229,2020-11-01,0.00565332360718518,0.0112154645755448,0,0,2,0.00556214096835962,0,0.626333546092824
29229,2020-12-01,0.120816996443877,0.341980486915291,1,2,3,0.221163490471414,0.210221573812346,0
29229,2021-01-01,0.626515911370475,0.626515911370475,3,3,3,0,9.11826388255675e-05,0
29229,2021-02-01,0.20424911096927,0.410048326798576,2,3,3,0.205799215829306,0,0.0036473055530227
29229,2021-03-01,0.120452265888574,0.540895413513266,1,2,2,0.420443147624692,0,0
29229,2021-04-01,0.0169599708215556,0.0169599708215556,0,0,0,0,0,0.0106683687425914
29229,2021-05-01,0.15043311753442,0.570949211270173,1,2,3,0.420516093735752,0.205799215829306,0.000218838333181362
29229,2021-06-01,0.0106683687425914,0.0106683687425914,0,0,0,0,0,0.00036473055530227
29510,2020-06-01,0.868481514311484,0.94971408171795,167,181,190,0.0812325674064654,0.020940353219853,0.0180750262597993
29510,2020-07-01,0.934520580297721,0.958166329631498,218,221,227,0.0236457493337765,0.0187341990309394,0.0117004933465333
29510,2020-08-01,0.938647022640456,0.955440867039437,177,181,186,0.016793844398981,0.00508974688305611,0.028194260161229
29510,2020-09-01,0.938868858186111,0.940838301084995,128,128,133,0.00196944289888391,0.0149812590914048,0.0193779150761197
29510,2020-10-01,0.894738559911355,0.935263526698466,83,86,88,0.0405249667871111,5.01053977627587e-05,0.0239757322215281
29510,2020-11-01,0.954982813514041,0.968323915452381,147,149,150,0.0133411019383396,0.00681777175800166,5.57880421367911e-05
29510,2020-12-01,0.944544338695251,0.974760900164106,121,124,124,0.030216561468855,0,0.000441162202292834
29510,2021-01-01,0.969134040079975,0.979616676309101,374,378,381,0.0104826362291268,0,0.00910819777462104
29510,2021-02-01,0.953954178696053,0.977730956236953,173,176,178,0.0237767775408999,0.0062346522814775,0.00475926556529163
29510,2021-03-01,0.966948841627823,0.982135865210871,192,195,196,0.0151870235830475,0.00658900887285192,0
29510,2021-04-01,0.953910754056761,0.964727374170004,135,137,141,0.0108166201132428,0.0169835160970563,0.00701398381666219
29510,2021-05-01,0.799947185473349,0.899674025489498,104,117,124,0.0997268400161492,0.0200395551198525,0.0319198906432051
29510,2021-06-01,0.63718909561482,0.812285060453195,63,77,90,0.175095964838375,0.0511649774967311,0.0716377135385904
30001,2020-06-01,0.902183886951734,0.902183886951734,1,1,1,0,0,0
30001,2020-07-01,0.61833975653025,0.919251238759405,3,5,5,0.300911482229155,0,0
30001,2020-08-01,0.902183886951734,0.902183886951734,1,1,1,0,0.00532207744540282,0
30001,2020-09-01,0.75202789502661,0.75202789502661,5,5,6,0,0.180436777390347,0
30001,2020-10-01,0.902183886951734,0.902183886951734,1,1,1,0,0,0
30001,2020-11-01,0.902183886951734,0.902183886951734,6,6,6,0,0,0
30001,2020-12-01,0.903652046247018,0.903652046247018,5,5,5,0,0,0
30001,2021-01-01,0.907505964397137,0.907505964397137,2,2,2,0,0,0
30001,2021-02-01,0.6766379152138,0.902183886951734,3,4,4,0.225545971737934,0,0
30001,2021-03-01,0.902183886951734,0.902367406863644,3,4,4,0.000183519911910442,0,0
30001,2021-04-01,0.902183886951734,0.902183886951734,1,1,1,0,0,0
30001,2021-05-01,0.902183886951734,0.902183886951734,1,1,1,0,0,0
30001,2021-06-01,0,0.902183886951734,0,1,1,0.902183886951734,0,0
30003,2020-06-01,0.434659880972245,0.70172840536181,7,10,13,0.267068524389565,0.129540018910952,0.111247844707714
30003,2020-07-01,0.747976297550393,0.748009364583884,2,2,2,3.30670334902915e-05,6.61340669805829e-06,8.59742870747578e-05
30003,2020-08-01,0.652495868195434,0.652495868195434,5,5,6,0,0,0.166647298832765
30003,2020-09-01,0.381964265327092,0.382021349469117,2,2,3,5.70841420253453e-05,2.85420710126726e-05,0.33324295010846
30003,2020-10-01,0.0124186550976138,0.0124186550976138,1,1,1,0,5.4229934924078e-05,0
30003,2020-11-01,0.0649403470715835,0.0650759219088937,1,1,1,0.000135574837310195,0,0
30003,2020-12-01,0.509350555446,0.731549497140603,3,4,4,0.222198941694603,1.23249852100177e-05,0
30003,2021-01-01,0.121634004039195,0.121690103971875,4,4,4,5.60999326800807e-05,3.73999551200538e-05,1.86999775600269e-05
30003,2021-02-01,0.715292841648589,0.715292841648589,2,2,2,0,0,0
30003,2021-03-01,0.715239281219035,0.715252671326423,3,3,3,1.33901073886612e-05,2.00851610829918e-05,2.00851610829918e-05
30003,2021-04-01,0.44479963466149,0.555928188149332,4,5,6,0.111128553487841,0.111080983369486,1.90280473417818e-05
30003,2021-05-01,0.101699204627621,0.768329718004338,2,5,5,0.666630513376717,7.23065798987707e-05,3.61532899493853e-05
30003,2021-06-01,0.000108459869848156,0.666775126536514,0,1,1,0.666666666666666,7.23065798987707e-05,0.000180766449746927
30005,2020-06-01,0.000524246395806029,0.770484927916119,0,3,3,0.769960681520313,0.000209698558322411,0.000314547837483617
30005,2020-07-01,0.400611620795106,0.400937818552497,4,4,4,0.000326197757390418,0,0.000163098878695209
30005,2020-08-01,0.720856269113148,0.72097859327217,6,6,8,0.000122324159021407,0.193394495412844,0.000122324159021407
30005,2020-09-01,0.371743119266054,0.371743119266054,1,1,1,0,0,0
30005,2020-10-01,0.401100917431192,0.771009174311925,1,2,2,0.369908256880733,0,0
30005,2020-11-01,0.0277064220183486,0.0277064220183486,0,0,0,0,0,0.00018348623853211
30005,2020-12-01,0.398165137614678,0.398165137614678,2,2,2,0,0,0
30005,2021-01-01,0.87926605504587,0.87926605504587,5,5,5,0,0,0.00036697247706422
30005,2021-02-01,0.780091743119264,0.780091743119264,5,5,6,0,0.0999082568807338,0
30005,2021-03-01,0.55383486238532,0.553981651376146,5,5,6,0.000146788990825688,0.000146788990825688,0.369908256880733
30005,2021-04-01,0.678532110091742,0.678532110091742,9,9,10,0,0,0.118899082568807
30005,2021-05-01,0.10960244648318,0.10960244648318,2,2,2,0,0,0.000489296636085627
30005,2021-06-01,0.400366972477063,0.400366972477063,1,1,1,0,0,0.00073394495412844
30007,2020-06-01,0.0483460559796437,0.28065215342569,0,1,4,0.232306097446046,0.277542173216473,0.3227782489869
30007,2020-07-01,0.486499858637262,0.834959004806332,2,3,3,0.34845914616907,0.0120865139949109,0.0347752332485155
30007,2020-08-01,0.0935821317500704,0.835736499858636,0,2,2,0.742154368108566,0,0.0452360757704267
30007,2020-09-01,0.184054283290924,0.184054283290924,0,0,0,0,0,0
30007,2020-10-01,0.0241730279898218,0.0241730279898218,0,0,0,0,0.0241730279898218,0
30007,2020-11-01,0.184054283290924,0.184054283290924,1,1,1,0,0,0
30007,2020-12-01,0.167938931297709,0.880972575629063,1,2,2,0.713033644331354,0,0
30007,2021-01-01,0.745264348317783,0.746112524738478,2,2,2,0.000848176420695504,0,0
30007,2021-02-01,0.184054283290924,0.184054283290924,0,0,0,0,0,0
30007,2021-03-01,0.915465083404013,0.915465083404013,3,3,3,0,0,0
30007,2021-04-01,0.79106587503534,0.881538026576193,1,2,2,0.0904721515408533,0.000282725473565168,0
30007,2021-05-01,0.745264348317783,0.745264348317783,1,1,1,0,0,0.13570822731128
30007,2021-06-01,0,0.0483460559796437,0,0,2,0.0483460559796437,0.34845914616907,0.34845914616907
30009,2020-06-01,0.32177299703264,0.506120178041542,2,3,3,0.184347181008902,0.0187314540059347,0
30009,2020-07-01,0.431033630069238,0.435456849653807,2,2,2,0.00442321958456973,0.00541233926805143,0.00961300692383778
30009,2020-08-01,0.503099830436625,0.508027766002543,7,7,8,0.00492793556591776,0.00492793556591776,0.180849936413734
30009,2020-09-01,0.394519658753708,0.406157270029673,1,1,1,0.0116376112759644,0,0
30009,2020-10-01,0.370178041543026,0.539688427299702,1,2,2,0.169510385756676,0,0.00148367952522255
30009,2020-11-01,0.576455860534123,0.576455860534123,2,2,2,0,0,0.000139094955489614
30009,2020-12-01,0.620919881305636,0.620919881305636,5,5,5,0,0,0.0029673590504451
30009,2021-01-01,0.966824560976794,0.987759643916912,94,97,97,0.0209350829401177,0,0
30009,2021-02-01,0.5790059347181,0.808605341246289,11,13,14,0.229599406528189,0,0.12370178041543
30009,2021-03-01,0.691380017179446,0.694957441824143,5,6,6,0.00357742464469779,0.00329923473371857,0
30009,2021-04-01,0.428544934294192,0.68646672318779,5,7,7,0.257921788893598,0,0.00492793556591776
30009,2021-05-01,0.153189910979228,0.524295252225518,1,2,2,0.37110534124629,0,0
30009,2021-06-01,0.000556379821958456,0.000556379821958456,0,0,1,0,0.0116839762611275,0
30011,2020-07-01,0,0.698517298187808,0,1,2,0.698517298187808,0,0.15156507413509
30011,2020-09-01,0.698517298187808,0.698517298187808,1,1,1,0,0,0
30011,2020-11-01,0.174629324546952,0.174629324546952,2,2,2,0,0,0
30011,2020-12-01,0.0230642504118616,0.0230642504118616,1,1,1,0,0,0
30011,2021-03-01,0.698517298187808,0.698517298187808,2,2,2,0,0,0
30011,2021-04-01,0.698517298187808,0.698517298187808,1,1,1,0,0,0
30013,2020-06-01,0.429099795338341,0.630757095905222,27,41,62,0.201657300566881,0.132527908918639,0.128504193885841
30013,2020-07-01,0.572536030987278,0.751946150068094,30,37,47,0.179410119080816,0.0636751337162964,0.133558427679858
30013,2020-08-01,0.757827114143038,0.811273796094994,36,38,42,0.0534466819519559,0.0839951147386186,0.0179130962511461
30013,2020-09-01,0.676311953023799,0.808183060806514,32,38,44,0.131871107782716,0.05335165107957,0.0458092947632979
30013,2020-10-01,0.644020502265935,0.66915358888603,8,9,10,0.0251330866200945,0.171815321287922,0
30013,2020-11-01,0.83697454588846,0.870750408440142,103,107,108,0.0337758625516827,0.00831392830363758,0
30013,2020-12-01,0.787263429050153,0.840090736379647,39,42,43,0.0528273073294941,0,0.0168683580376402
30013,2021-01-01,0.908730155315763,0.920464665254991,72,73,73,0.011734509939228,0,0
30013,2021-02-01,0.73580175032384,0.810977463200459,43,48,50,0.0751757128766186,0.0142049330843286,0.0163010495207562
30013,2021-03-01,0.719123514338332,0.787285692611135,34,37,42,0.0681621782728034,0.0187063386831846,0.0752096073037672
30013,2021-04-01,0.710462224509046,0.805347212602164,27,30,33,0.0948849880931176,0.0083776955400315,0.0498835698218255
30013,2021-05-01,0.691998970928736,0.800500682749202,37,43,47,0.108501711820467,0.0393817656488096,0.033185569254517
30013,2021-06-01,0.335121014822584,0.555316538362589,9,14,20,0.220195523540005,0.165229265203538,0.148663196849459
30015,2020-06-01,0.0505909866632956,0.100929144807534,1,1,4,0.0503381581442386,0.0259907717590544,0.0916503381581442
30015,2020-07-01,0.519944722491969,0.520243519832673,1,1,1,0.000298797340703667,0,0.000298797340703667
30015,2020-08-01,0.141239842965397,0.141239842965397,1,1,1,0,0,9.12991874372317e-05
30015,2020-09-01,0.40753794922804,0.407710937162132,3,3,3,0.000172987934091597,0.000172987934091597,0.000497340310513341
30015,2020-10-01,0.129005751848808,0.129005751848808,0,0,0,0,0,0
30015,2020-11-01,0.690937524849576,0.691043549712407,3,3,3,0.000106024862830334,0,0
30015,2020-12-01,0.719905505341001,0.720110928512735,5,5,5,0.000205423171733771,0,0.000102711585866886
30015,2021-01-01,0.126469222250009,0.126540673788003,1,1,1,7.14515379943552e-05,0,0
30015,2021-02-01,0.276240107252518,0.27641309518661,2,2,2,0.000172987934091597,8.64939670457984e-05,0
30015,2021-03-01,0.173900052289535,0.567378800328676,2,3,3,0.393478748039142,0,0
30015,2021-04-01,0.126376335250616,0.126540673788003,0,0,0,0.000164338537387017,0,0
30015,2021-05-01,0.126211996713229,0.12645850451931,0,0,0,0.000246507806080525,0,8.21692686935085e-05
30015,2021-06-01,0.124897288414133,0.125554642563681,0,0,0,0.000657354149548068,0.000657354149548068,0.000328677074774034
30017,2020-06-01,0.487282561029089,0.649710081372119,3,4,6,0.16242752034303,0.16242752034303,0.16242752034303
30017,2020-07-01,0,0.487282561029089,0,1,2,0.487282561029089,0.487282561029089,0
30017,2020-08-01,0.974565122058178,0.974565122058178,3,3,3,0,0,0.00029235491887151
30017,2020-09-01,0.974565122058178,0.974565122058178,2,2,2,0,0,0
30017,2020-10-01,0,0.487282561029089,0,1,2,0.487282561029089,0,0.487282561029089
30017,2020-11-01,0,0,0,0,1,0,0,0.974565122058178
30017,2020-12-01,0.812137601715148,0.974565122058178,5,6,6,0.16242752034303,0,0
30017,2021-01-01,0.974565122058178,0.974565122058178,2,2,2,0,0,0
30017,2021-02-01,0.974565122058178,0.974565122058178,4,4,4,0,0,0
30017,2021-03-01,0.650587146128733,0.650587146128733,2,2,3,0,0,0.324855040686059
30017,2021-05-01,0,0.00029235491887151,0,0,1,0.00029235491887151,0,0.974565122058178
30017,2021-06-01,0,0,0,0,0,0,0.00087706475661453,0
30019,2020-06-01,0.159563924677898,0.159563924677898,1,1,1,0,0,0
30019,2020-07-01,0.233564585398084,0.233564585398084,1,1,3,0,0.227618103733069,0.227618103733069
30019,2020-08-01,0.394945490584737,0.394945490584737,1,1,2,0,0,0.341427155599604
30019,2020-09-01,0.00594648166501486,0.00594648166501486,0,0,0,0,0,0
30019,2020-10-01,0.00297324083250743,0.00594648166501486,0,0,0,0.00297324083250743,0,0
30019,2020-11-01,0.688800792864222,0.688800792864222,1,1,1,0,0,0
30019,2020-12-01,0.414767096134787,0.417740336967294,2,2,3,0.00297324083250743,0.00297324083250743,0.341427155599604
30019,2021-01-01,0.688800792864222,0.688800792864222,1,1,1,0,0,0
30019,2021-02-01,0.682854311199207,0.682854311199207,1,1,1,0,0,0
30019,2021-03-01,0.00594648166501486,0.00594648166501486,0,0,0,0,0,0
30019,2021-04-01,0.00594648166501486,0.00594648166501486,0,0,0,0,0,0
30019,2021-06-01,0,0,0,0,0,0,0,0.00594648166501486
30021,2020-06-01,0,0.00145985401459854,0,0,3,0.00145985401459854,0.306508515815085,0.61301703163017
30021,2020-07-01,0.00273722627737226,0.922262773722627,0,4,5,0.919525547445255,0.0375912408759124,0
30021,2020-08-01,0.933941605839416,0.933941605839416,2,2,2,0,0.00273722627737226,0
30021,2020-10-01,0.919525547445255,0.919525547445255,1,1,1,0,0.00401459854014598,0
30021,2020-11-01,0.922262773722627,0.922262773722627,1,1,1,0,0,0
30021,2020-12-01,0.920985401459854,0.920985401459854,9,9,9,0,0,0
30021,2021-01-01,0.00273722627737226,0.00273722627737226,0,0,0,0,0,0.00401459854014598
30021,2021-02-01,0.920985401459854,0.925,2,2,2,0.00401459854014598,0,0
30021,2021-04-01,0,0,0,0,1,0,0,0.0375912408759124
30021,2021-05-01,0.459762773722628,0.459762773722628,1,1,2,0,0.459762773722628,0
30021,2021-06-01,0.459762773722628,0.474178832116788,2,3,5,0.0144160583941605,0,0.459762773722628
30023,2020-06-01,0.480776132258296,0.480895758068761,1,1,2,0.000119625810464866,2.39251620929731e-05,0.49931813288035
30023,2020-07-01,0.971534459565318,0.971631703772534,3,3,3,9.72442072166005e-05,1.62073678694334e-05,0.0188059491844992
30023,2020-08-01,0.97084182745338,0.980237816111203,3,3,3,0.00939598865782312,0,0
30023,2020-09-01,0.975506615307318,0.980195947077541,3,3,3,0.00468933177022272,2.09345168313515e-05,2.09345168313515e-05
30023,2020-10-01,0.961368838273879,0.961424663652096,1,1,1,5.58253782169373e-05,0,5.58253782169373e-05
30023,2020-11-01,0.961464281662443,0.961464281662443,2,2,2,0,0,0.0187735344487603
30023,2020-12-01,0.961480489030312,0.980237816111203,4,4,4,0.0187573270808909,0,0
30023,2021-01-01,0.980237816111203,0.980237816111203,7,7,7,0,0,0
30023,2021-02-01,0.0191760174175179,0.0191760174175179,0,0,1,0,4.1869033662703e-05,0.961019929660023
30023,2021-03-01,0.980237816111203,0.980237816111203,5,5,5,0,0,0
30023,2021-04-01,0.961380003349522,0.980137330430413,1,1,1,0.0187573270808909,5.02428403952436e-05,5.02428403952436e-05
30023,2021-05-01,0.64090325461955,0.961279517668732,2,3,3,0.320376263049182,0.000100485680790487,0.0188578127616814
30023,2021-06-01,0.000251214201976218,0.000251214201976218,0,0,0,0,0.000125607100988109,0.000125607100988109
30025,2020-06-01,0.000869565217391304,0.000869565217391304,1,1,2,0,0,0.88695652173913
30025,2020-09-01,0,0,0,0,1,0,0.88695652173913,0
30025,2020-11-01,0.88695652173913,0.88695652173913,1,1,1,0,0,0
30025,2020-12-01,0.88695652173913,0.88695652173913,2,2,2,0,0,0
30025,2021-03-01,0,0,0,0,1,0,0,0.88695652173913
30025,2021-06-01,0,0,0,0,2,0,0.443478260869565,0.443478260869565
30027,2020-06-01,0.23384921198353,0.535212267499645,3,6,9,0.301363055516115,0.100454351838705,0.20090870367741
30027,2020-07-01,0.53575654313976,0.53575654313976,6,6,9,0,0.08929275718996,0.17858551437992
30027,2020-08-01,0.669837663874295,0.803989777083628,5,6,6,0.134152113209333,0,0.000212977424393014
30027,2020-10-01,0.80363481470964,0.80363481470964,4,4,4,0,0,0
30027,2020-11-01,0.60272611103223,0.60272611103223,3,3,4,0,0.000425954848786028,0.20090870367741
30027,2020-12-01,0.872071560414595,0.872071560414595,7,7,7,0,0,0
30027,2021-01-01,0.844242510293908,0.844242510293908,12,12,12,0,0,0
